"zipcode","cases","population","rate"
"94022","392","19378","2023"
"94024","446","23961","1861"
"94040","1279","35845","3568"
"94041","555","14394","3856"
"94043","944","31488","2998"
"94085","1121","23612","4748"
"94086","1773","49630","3572"
"94087","1261","57219","2204"
"94089","961","22313","4307"
"94301","417","17191","2426"
"94304","116","3902","2973"
"94305","140","15730","890"
"94306","557","27549","2022"
"95002","177","2146","8248"
"95008","1865","46513","4010"
"95013","0","77","0"
"95014","809","62430","1296"
"95020","7100","63852","11119"
"95030","358","13288","2694"
"95032","739","26281","2812"
"95035","3334","77562","4298"
"95037","3307","51652","6402"
"95046","596","6025","9892"
"95050","1940","39452","4917"
"95051","1985","58123","3415"
"95053","0","3678","0"
"95054","1030","24264","4245"
"95070","583","31308","1862"
"95110","2140","20203","10592"
"95111","6701","62392","10740"
"95112","4573","61060","7489"
"95113","265","1939","13667"
"95116","6536","56481","11572"
"95117","2226","29592","7522"
"95118","1547","32560","4751"
"95119","556","10472","5309"
"95120","835","37774","2211"
"95121","3238","38102","8498"
"95122","7839","57780","13567"
"95123","4324","67186","6436"
"95124","1635","51170","3195"
"95125","2826","53574","5275"
"95126","2241","35988","6227"
"95127","6972","65686","10614"
"95128","2402","37665","6377"
"95129","966","39828","2425"
"95130","487","14863","3277"
"95131","1399","31170","4488"
"95132","1929","41844","4610"
"95133","2066","28726","7192"
"95134","835","27224","3067"
"95135","600","22358","2684"
"95136","3005","47599","6313"
"95138","954","20766","4594"
"95139","315","7293","4319"
"95140","11","115","9565"
"95148","3177","48854","6503"
