"zipcode","cases","population","rate"
"94022","264","19378","1362"
"94024","297","23961","1240"
"94040","902","35845","2516"
"94041","345","14394","2397"
"94043","569","31488","1807"
"94085","704","23612","2982"
"94086","1130","49630","2277"
"94087","804","57219","1405"
"94089","631","22313","2828"
"94301","276","17191","1605"
"94304","89","3902","2281"
"94305","65","15730","413"
"94306","343","27549","1245"
"95002","125","2146","5825"
"95008","1228","46513","2640"
"95013","0","77","0"
"95014","543","62430","870"
"95020","4893","63852","7663"
"95030","256","13288","1927"
"95032","484","26281","1842"
"95035","2132","77562","2749"
"95037","2165","51652","4192"
"95046","417","6025","6921"
"95050","1261","39452","3196"
"95051","1234","58123","2123"
"95053","0","3678","0"
"95054","706","24264","2910"
"95070","393","31308","1255"
"95110","1497","20203","7410"
"95111","4614","62392","7395"
"95112","3103","61060","5082"
"95113","147","1939","7581"
"95116","4441","56481","7863"
"95117","1470","29592","4968"
"95118","1021","32560","3136"
"95119","356","10472","3400"
"95120","526","37774","1392"
"95121","2212","38102","5805"
"95122","5402","57780","9349"
"95123","2831","67186","4214"
"95124","1015","51170","1984"
"95125","1816","53574","3390"
"95126","1518","35988","4218"
"95127","4659","65686","7093"
"95128","1642","37665","4359"
"95129","656","39828","1647"
"95130","304","14863","2045"
"95131","933","31170","2993"
"95132","1230","41844","2939"
"95133","1285","28726","4473"
"95134","528","27224","1939"
"95135","397","22358","1776"
"95136","2046","47599","4298"
"95138","633","20766","3048"
"95139","198","7293","2715"
"95140","0","115","0"
"95148","2023","48854","4141"
