"zipcode","cases","population","rate"
"94022","586","19378","3024"
"94024","616","23961","2571"
"94040","1645","35845","4589"
"94041","730","14394","5072"
"94043","1363","31488","4329"
"94085","1445","23612","6120"
"94086","2412","49630","4860"
"94087","1855","57219","3242"
"94089","1313","22313","5884"
"94301","575","17191","3345"
"94304","145","3902","3716"
"94305","261","15730","1659"
"94306","849","27549","3082"
"95002","232","2146","10811"
"95008","2700","46513","5805"
"95013","0","77","0"
"95014","1247","62430","1997"
"95020","8621","63852","13502"
"95030","544","13288","4094"
"95032","1097","26281","4174"
"95035","4473","77562","5767"
"95037","4614","51652","8933"
"95046","759","6025","12598"
"95050","2697","39452","6836"
"95051","2904","58123","4996"
"95053","45","3678","1223"
"95054","1395","24264","5749"
"95070","879","31308","2808"
"95110","2654","20203","13137"
"95111","8313","62392","13324"
"95112","6035","61060","9884"
"95113","369","1939","19030"
"95116","7882","56481","13955"
"95117","2846","29592","9617"
"95118","2240","32560","6880"
"95119","821","10472","7840"
"95120","1410","37774","3733"
"95121","4018","38102","10545"
"95122","9175","57780","15879"
"95123","5919","67186","8810"
"95124","2510","51170","4905"
"95125","3936","53574","7347"
"95126","3030","35988","8419"
"95127","8597","65686","13088"
"95128","3178","37665","8438"
"95129","1361","39828","3417"
"95130","710","14863","4777"
"95131","1828","31170","5865"
"95132","2529","41844","6044"
"95133","2548","28726","8870"
"95134","1238","27224","4547"
"95135","844","22358","3775"
"95136","4007","47599","8418"
"95138","1279","20766","6159"
"95139","449","7293","6157"
"95140","14","115","12174"
"95148","4049","48854","8288"
