"zipcode","cases","population","rate"
"94022","322","19378","1662"
"94024","347","23961","1448"
"94040","1052","35845","2935"
"94041","433","14394","3008"
"94043","739","31488","2347"
"94085","876","23612","3710"
"94086","1381","49630","2783"
"94087","966","57219","1688"
"94089","786","22313","3523"
"94301","345","17191","2007"
"94304","105","3902","2691"
"94305","112","15730","712"
"94306","408","27549","1481"
"95002","145","2146","6757"
"95008","1512","46513","3251"
"95013","0","77","0"
"95014","654","62430","1048"
"95020","5769","63852","9035"
"95030","288","13288","2167"
"95032","574","26281","2184"
"95035","2667","77562","3439"
"95037","2657","51652","5144"
"95046","500","6025","8299"
"95050","1491","39452","3779"
"95051","1535","58123","2641"
"95053","0","3678","0"
"95054","827","24264","3408"
"95070","455","31308","1453"
"95110","1766","20203","8741"
"95111","5495","62392","8807"
"95112","3739","61060","6123"
"95113","192","1939","9902"
"95116","5344","56481","9462"
"95117","1800","29592","6083"
"95118","1266","32560","3888"
"95119","444","10472","4240"
"95120","660","37774","1747"
"95121","2643","38102","6937"
"95122","6415","57780","11102"
"95123","3477","67186","5175"
"95124","1282","51170","2505"
"95125","2199","53574","4105"
"95126","1821","35988","5060"
"95127","5634","65686","8577"
"95128","1970","37665","5230"
"95129","789","39828","1981"
"95130","382","14863","2570"
"95131","1145","31170","3673"
"95132","1515","41844","3621"
"95133","1576","28726","5486"
"95134","649","27224","2384"
"95135","497","22358","2223"
"95136","2459","47599","5166"
"95138","772","20766","3718"
"95139","263","7293","3606"
"95140","0","115","0"
"95148","2495","48854","5107"
