"zipcode","cases","population","rate"
"94022","1359","19378","7013"
"94024","1547","23961","6456"
"94040","3445","35845","9611"
"94041","1412","14394","9810"
"94043","2824","31488","8968"
"94085","2887","23612","12227"
"94086","4770","49630","9611"
"94087","4603","57219","8045"
"94089","2802","22313","12558"
"94301","1361","17191","7917"
"94304","344","3902","8816"
"94305","1150","15730","7311"
"94306","2001","27549","7263"
"95002","411","2146","19152"
"95008","5734","46513","12328"
"95013","0","77","0"
"95014","3737","62430","5986"
"95020","14175","63852","22200"
"95030","1216","13288","9151"
"95032","2603","26281","9904"
"95035","9487","77562","12232"
"95037","8683","51652","16811"
"95046","1288","6025","21378"
"95050","5572","39452","14123"
"95051","6683","58123","11498"
"95053","139","3678","3779"
"95054","3138","24264","12933"
"95070","2146","31308","6854"
"95110","4956","20203","24531"
"95111","14493","62392","23229"
"95112","11205","61060","18351"
"95113","735","1939","37906"
"95116","13020","56481","23052"
"95117","5229","29592","17670"
"95118","4832","32560","14840"
"95119","1801","10472","17198"
"95120","3633","37774","9618"
"95121","7429","38102","19498"
"95122","14531","57780","25149"
"95123","11524","67186","17152"
"95124","5529","51170","10805"
"95125","8080","53574","15082"
"95126","6089","35988","16920"
"95127","14777","65686","22496"
"95128","5911","37665","15694"
"95129","3382","39828","8492"
"95130","1526","14863","10267"
"95131","3853","31170","12361"
"95132","5316","41844","12704"
"95133","4731","28726","16469"
"95134","3088","27224","11343"
"95135","1867","22358","8350"
"95136","7995","47599","16797"
"95138","2610","20766","12569"
"95139","970","7293","13300"
"95140","27","115","23478"
"95148","8172","48854","16727"
