"zipcode","cases","population","rate"
"94022","138","19378","712"
"94024","113","23961","472"
"94040","411","35845","1147"
"94041","171","14394","1188"
"94043","286","31488","908"
"94085","362","23612","1533"
"94086","498","49630","1003"
"94087","299","57219","523"
"94089","260","22313","1165"
"94301","144","17191","838"
"94304","33","3902","846"
"94305","43","15730","273"
"94306","157","27549","570"
"95002","56","2146","2610"
"95008","562","46513","1208"
"95013","0","77","0"
"95014","213","62430","341"
"95020","2289","63852","3585"
"95030","95","13288","715"
"95032","217","26281","826"
"95035","858","77562","1106"
"95037","934","51652","1808"
"95046","157","6025","2606"
"95050","615","39452","1559"
"95051","567","58123","976"
"95053","0","3678","0"
"95054","315","24264","1298"
"95070","191","31308","610"
"95110","763","20203","3777"
"95111","2095","62392","3358"
"95112","1412","61060","2312"
"95113","75","1939","3868"
"95116","2121","56481","3755"
"95117","705","29592","2382"
"95118","446","32560","1370"
"95119","112","10472","1070"
"95120","273","37774","723"
"95121","754","38102","1979"
"95122","2425","57780","4197"
"95123","1167","67186","1737"
"95124","430","51170","840"
"95125","842","53574","1572"
"95126","750","35988","2084"
"95127","2138","65686","3255"
"95128","579","37665","1537"
"95129","235","39828","590"
"95130","124","14863","834"
"95131","370","31170","1187"
"95132","507","41844","1212"
"95133","568","28726","1977"
"95134","264","27224","970"
"95135","134","22358","599"
"95136","935","47599","1964"
"95138","282","20766","1358"
"95139","89","7293","1220"
"95140","0","115","0"
"95148","800","48854","1638"
