"zipcode","cases","population","rate"
"94022","45","19378","232"
"94024","40","23961","167"
"94040","76","35845","212"
"94041","49","14394","340"
"94043","71","31488","225"
"94085","118","23612","500"
"94086","141","49630","284"
"94087","119","57219","208"
"94089","75","22313","336"
"94301","52","17191","302"
"94304","18","3902","461"
"94305","11","15730","70"
"94306","48","27549","174"
"95002","19","2146","885"
"95008","181","46513","389"
"95013","0","77","0"
"95014","76","62430","122"
"95020","514","63852","805"
"95030","33","13288","248"
"95032","53","26281","202"
"95035","231","77562","298"
"95037","240","51652","465"
"95046","47","6025","780"
"95050","177","39452","449"
"95051","184","58123","317"
"95053","0","3678","0"
"95054","129","24264","532"
"95070","53","31308","169"
"95110","172","20203","851"
"95111","580","62392","930"
"95112","415","61060","680"
"95113","30","1939","1547"
"95116","698","56481","1236"
"95117","235","29592","794"
"95118","120","32560","369"
"95119","34","10472","325"
"95120","97","37774","257"
"95121","175","38102","459"
"95122","649","57780","1123"
"95123","326","67186","485"
"95124","129","51170","252"
"95125","226","53574","422"
"95126","215","35988","597"
"95127","612","65686","932"
"95128","182","37665","483"
"95129","76","39828","191"
"95130","42","14863","283"
"95131","109","31170","350"
"95132","132","41844","315"
"95133","171","28726","595"
"95134","74","27224","272"
"95135","37","22358","165"
"95136","275","47599","578"
"95138","88","20766","424"
"95139","27","7293","370"
"95140",,"115",
"95148","265","48854","542"
