"zipcode","cases","population","rate"
"94022","240","19378","1239"
"94024","281","23961","1173"
"94040","857","35845","2391"
"94041","322","14394","2237"
"94043","538","31488","1709"
"94085","662","23612","2804"
"94086","1054","49630","2124"
"94087","746","57219","1304"
"94089","597","22313","2676"
"94301","266","17191","1547"
"94304","86","3902","2204"
"94305","61","15730","388"
"94306","331","27549","1201"
"95002","124","2146","5778"
"95008","1157","46513","2487"
"95013","0","77","0"
"95014","510","62430","817"
"95020","4633","63852","7256"
"95030","253","13288","1904"
"95032","448","26281","1705"
"95035","1982","77562","2555"
"95037","2003","51652","3878"
"95046","390","6025","6473"
"95050","1195","39452","3029"
"95051","1156","58123","1989"
"95053","0","3678","0"
"95054","666","24264","2745"
"95070","381","31308","1217"
"95110","1408","20203","6969"
"95111","4334","62392","6946"
"95112","2923","61060","4787"
"95113","134","1939","6911"
"95116","4168","56481","7379"
"95117","1379","29592","4660"
"95118","955","32560","2933"
"95119","333","10472","3180"
"95120","500","37774","1324"
"95121","2062","38102","5412"
"95122","5072","57780","8778"
"95123","2623","67186","3904"
"95124","931","51170","1819"
"95125","1708","53574","3188"
"95126","1435","35988","3987"
"95127","4391","65686","6685"
"95128","1527","37665","4054"
"95129","628","39828","1577"
"95130","278","14863","1870"
"95131","889","31170","2852"
"95132","1160","41844","2772"
"95133","1199","28726","4174"
"95134","504","27224","1851"
"95135","368","22358","1646"
"95136","1912","47599","4017"
"95138","585","20766","2817"
"95139","184","7293","2523"
"95140","0","115","0"
"95148","1876","48854","3840"
