"zipcode","cases","population","rate"
"94022","1448","19378","7472"
"94024","1664","23961","6945"
"94040","3654","35845","10194"
"94041","1493","14394","10372"
"94043","3020","31488","9591"
"94085","3056","23612","12943"
"94086","5112","49630","10300"
"94087","4942","57219","8637"
"94089","2947","22313","13208"
"94301","1476","17191","8586"
"94304","372","3902","9534"
"94305","1338","15730","8506"
"94306","2154","27549","7819"
"95002","436","2146","20317"
"95008","6145","46513","13211"
"95013","0","77","0"
"95014","4057","62430","6498"
"95020","14901","63852","23337"
"95030","1290","13288","9708"
"95032","2818","26281","10723"
"95035","10108","77562","13032"
"95037","9249","51652","17906"
"95046","1388","6025","23037"
"95050","5975","39452","15145"
"95051","7097","58123","12210"
"95053","148","3678","4024"
"95054","3357","24264","13835"
"95070","2314","31308","7391"
"95110","5139","20203","25437"
"95111","15258","62392","24455"
"95112","11781","61060","19294"
"95113","768","1939","39608"
"95116","13550","56481","23990"
"95117","5497","29592","18576"
"95118","5148","32560","15811"
"95119","1894","10472","18086"
"95120","3893","37774","10306"
"95121","7842","38102","20582"
"95122","15126","57780","26179"
"95123","12156","67186","18093"
"95124","5949","51170","11626"
"95125","8498","53574","15862"
"95126","6427","35988","17859"
"95127","15426","65686","23484"
"95128","6369","37665","16910"
"95129","3581","39828","8991"
"95130","1598","14863","10752"
"95131","4106","31170","13173"
"95132","5603","41844","13390"
"95133","4958","28726","17260"
"95134","3311","27224","12162"
"95135","1995","22358","8923"
"95136","8404","47599","17656"
"95138","2761","20766","13296"
"95139","1056","7293","14480"
"95140","29","115","25217"
"95148","8693","48854","17794"
