"zipcode","cases","population","rate"
"94022","73","19378","377"
"94024","72","23961","300"
"94040","240","35845","670"
"94041","117","14394","813"
"94043","177","31488","562"
"94085","256","23612","1084"
"94086","295","49630","594"
"94087","197","57219","344"
"94089","148","22313","663"
"94301","87","17191","506"
"94304","28","3902","718"
"94305","22","15730","140"
"94306","113","27549","410"
"95002","32","2146","1491"
"95008","325","46513","699"
"95013","0","77","0"
"95014","109","62430","175"
"95020","1401","63852","2194"
"95030","48","13288","361"
"95032","124","26281","472"
"95035","513","77562","661"
"95037","569","51652","1102"
"95046","105","6025","1743"
"95050","346","39452","877"
"95051","346","58123","595"
"95053","0","3678","0"
"95054","228","24264","940"
"95070","104","31308","332"
"95110","429","20203","2123"
"95111","1309","62392","2098"
"95112","870","61060","1425"
"95113","55","1939","2837"
"95116","1352","56481","2394"
"95117","456","29592","1541"
"95118","261","32560","802"
"95119","57","10472","544"
"95120","172","37774","455"
"95121","438","38102","1150"
"95122","1528","57780","2645"
"95123","701","67186","1043"
"95124","257","51170","502"
"95125","480","53574","896"
"95126","438","35988","1217"
"95127","1326","65686","2019"
"95128","367","37665","974"
"95129","135","39828","339"
"95130","78","14863","525"
"95131","225","31170","722"
"95132","301","41844","719"
"95133","351","28726","1222"
"95134","144","27224","529"
"95135","76","22358","340"
"95136","582","47599","1223"
"95138","164","20766","790"
"95139","55","7293","754"
"95140",,"115","0"
"95148","531","48854","1087"
