"zipcode","cases","population","rate"
"94022","460","19378","2374"
"94024","479","23961","1999"
"94040","1411","35845","3936"
"94041","618","14394","4293"
"94043","1101","31488","3497"
"94085","1232","23612","5218"
"94086","2021","49630","4072"
"94087","1473","57219","2574"
"94089","1066","22313","4777"
"94301","453","17191","2635"
"94304","126","3902","3229"
"94305","174","15730","1106"
"94306","652","27549","2367"
"95002","184","2146","8574"
"95008","2127","46513","4573"
"95013","0","77","0"
"95014","965","62430","1546"
"95020","7490","63852","11730"
"95030","412","13288","3101"
"95032","847","26281","3223"
"95035","3750","77562","4835"
"95037","3639","51652","7045"
"95046","641","6025","10639"
"95050","2210","39452","5602"
"95051","2295","58123","3949"
"95053","42","3678","1142"
"95054","1154","24264","4756"
"95070","672","31308","2146"
"95110","2309","20203","11429"
"95111","7156","62392","11469"
"95112","5007","61060","8200"
"95113","293","1939","15111"
"95116","6922","56481","12255"
"95117","2439","29592","8242"
"95118","1751","32560","5378"
"95119","638","10472","6092"
"95120","985","37774","2608"
"95121","3511","38102","9215"
"95122","8267","57780","14308"
"95123","4812","67186","7162"
"95124","1877","51170","3668"
"95125","3091","53574","5770"
"95126","2417","35988","6716"
"95127","7461","65686","11359"
"95128","2616","37665","6945"
"95129","1121","39828","2815"
"95130","547","14863","3680"
"95131","1559","31170","5002"
"95132","2133","41844","5098"
"95133","2246","28726","7819"
"95134","996","27224","3659"
"95135","672","22358","3006"
"95136","3298","47599","6929"
"95138","1076","20766","5182"
"95139","341","7293","4676"
"95140","14","115","12174"
"95148","3429","48854","7019"
