"zipcode","cases","population","rate"
"94022","197","19378","1017"
"94024","227","23961","947"
"94040","744","35845","2076"
"94041","268","14394","1862"
"94043","448","31488","1423"
"94085","534","23612","2262"
"94086","829","49630","1670"
"94087","571","57219","998"
"94089","496","22313","2223"
"94301","233","17191","1355"
"94304","65","3902","1666"
"94305","49","15730","312"
"94306","272","27549","987"
"95002","104","2146","4846"
"95008","987","46513","2122"
"95013","0","77","0"
"95014","355","62430","569"
"95020","3892","63852","6095"
"95030","216","13288","1626"
"95032","354","26281","1347"
"95035","1587","77562","2046"
"95037","1701","51652","3293"
"95046","304","6025","5046"
"95050","986","39452","2499"
"95051","933","58123","1605"
"95053","0","3678","0"
"95054","513","24264","2114"
"95070","295","31308","942"
"95110","1189","20203","5885"
"95111","3656","62392","5860"
"95112","2435","61060","3988"
"95113","118","1939","6086"
"95116","3479","56481","6160"
"95117","1091","29592","3687"
"95118","758","32560","2328"
"95119","262","10472","2502"
"95120","415","37774","1099"
"95121","1609","38102","4223"
"95122","4238","57780","7335"
"95123","2093","67186","3115"
"95124","740","51170","1446"
"95125","1388","53574","2591"
"95126","1221","35988","3393"
"95127","3694","65686","5624"
"95128","1200","37665","3186"
"95129","517","39828","1298"
"95130","228","14863","1534"
"95131","710","31170","2278"
"95132","951","41844","2273"
"95133","984","28726","3425"
"95134","439","27224","1613"
"95135","285","22358","1275"
"95136","1578","47599","3315"
"95138","496","20766","2389"
"95139","160","7293","2194"
"95140","0","115","0"
"95148","1540","48854","3152"
