"zipcode","cases","population","rate"
"94022","526","19378","2714"
"94024","552","23961","2304"
"94040","1554","35845","4335"
"94041","689","14394","4787"
"94043","1270","31488","4033"
"94085","1356","23612","5743"
"94086","2237","49630","4507"
"94087","1692","57219","2957"
"94089","1195","22313","5356"
"94301","513","17191","2984"
"94304","140","3902","3588"
"94305","213","15730","1354"
"94306","775","27549","2813"
"95002","211","2146","9832"
"95008","2502","46513","5379"
"95013","0","77","0"
"95014","1109","62430","1776"
"95020","8178","63852","12808"
"95030","498","13288","3748"
"95032","993","26281","3778"
"95035","4185","77562","5396"
"95037","4230","51652","8189"
"95046","722","6025","11983"
"95050","2518","39452","6382"
"95051","2631","58123","4527"
"95053","44","3678","1196"
"95054","1297","24264","5345"
"95070","780","31308","2491"
"95110","2511","20203","12429"
"95111","7836","62392","12559"
"95112","5623","61060","9209"
"95113","342","1939","17638"
"95116","7464","56481","13215"
"95117","2659","29592","8986"
"95118","2029","32560","6232"
"95119","748","10472","7143"
"95120","1238","37774","3277"
"95121","3800","38102","9973"
"95122","8771","57780","15180"
"95123","5444","67186","8103"
"95124","2274","51170","4444"
"95125","3609","53574","6736"
"95126","2793","35988","7761"
"95127","8107","65686","12342"
"95128","2958","37665","7853"
"95129","1276","39828","3204"
"95130","631","14863","4245"
"95131","1713","31170","5496"
"95132","2328","41844","5564"
"95133","2426","28726","8445"
"95134","1138","27224","4180"
"95135","780","22358","3489"
"95136","3737","47599","7851"
"95138","1217","20766","5861"
"95139","411","7293","5636"
"95140","14","115","12174"
"95148","3774","48854","7725"
