"zipcode","cases","population","rate"
"94022","100","19378","516"
"94024","86","23961","359"
"94040","315","35845","879"
"94041","144","14394","1000"
"94043","218","31488","692"
"94085","301","23612","1275"
"94086","394","49630","794"
"94087","245","57219","428"
"94089","191","22313","856"
"94301","122","17191","710"
"94304","30","3902","769"
"94305","27","15730","172"
"94306","133","27549","483"
"95002","38","2146","1771"
"95008","452","46513","972"
"95013","0","77","0"
"95014","154","62430","247"
"95020","1755","63852","2749"
"95030","66","13288","497"
"95032","161","26281","613"
"95035","685","77562","883"
"95037","719","51652","1392"
"95046","136","6025","2257"
"95050","504","39452","1278"
"95051","429","58123","738"
"95053","0","3678","0"
"95054","275","24264","1133"
"95070","148","31308","473"
"95110","595","20203","2945"
"95111","1706","62392","2734"
"95112","1106","61060","1811"
"95113","63","1939","3249"
"95116","1685","56481","2983"
"95117","589","29592","1990"
"95118","370","32560","1136"
"95119","75","10472","716"
"95120","226","37774","598"
"95121","553","38102","1451"
"95122","1952","57780","3378"
"95123","917","67186","1365"
"95124","347","51170","678"
"95125","640","53574","1195"
"95126","595","35988","1653"
"95127","1678","65686","2555"
"95128","464","37665","1232"
"95129","175","39828","439"
"95130","102","14863","686"
"95131","284","31170","911"
"95132","379","41844","906"
"95133","440","28726","1532"
"95134","190","27224","698"
"95135","93","22358","416"
"95136","729","47599","1532"
"95138","206","20766","992"
"95139","62","7293","850"
"95140","0","115","0"
"95148","637","48854","1304"
