"zipcode","cases","population","rate"
"94022","346","19378","1786"
"94024","370","23961","1544"
"94040","1122","35845","3130"
"94041","479","14394","3328"
"94043","813","31488","2582"
"94085","968","23612","4100"
"94086","1546","49630","3115"
"94087","1095","57219","1914"
"94089","870","22313","3899"
"94301","382","17191","2222"
"94304","114","3902","2922"
"94305","122","15730","776"
"94306","478","27549","1735"
"95002","156","2146","7269"
"95008","1655","46513","3558"
"95013","0","77","0"
"95014","702","62430","1124"
"95020","6313","63852","9887"
"95030","309","13288","2325"
"95032","621","26281","2363"
"95035","2930","77562","3778"
"95037","2861","51652","5539"
"95046","528","6025","8763"
"95050","1662","39452","4213"
"95051","1701","58123","2927"
"95053","0","3678","0"
"95054","917","24264","3779"
"95070","498","31308","1591"
"95110","1939","20203","9598"
"95111","5984","62392","9591"
"95112","4064","61060","6656"
"95113","220","1939","11346"
"95116","5879","56481","10409"
"95117","1989","29592","6721"
"95118","1387","32560","4260"
"95119","491","10472","4689"
"95120","726","37774","1922"
"95121","2897","38102","7603"
"95122","7014","57780","12139"
"95123","3857","67186","5741"
"95124","1411","51170","2757"
"95125","2429","53574","4534"
"95126","1958","35988","5441"
"95127","6226","65686","9478"
"95128","2147","37665","5700"
"95129","883","39828","2217"
"95130","432","14863","2907"
"95131","1249","31170","4007"
"95132","1675","41844","4003"
"95133","1753","28726","6102"
"95134","718","27224","2637"
"95135","545","22358","2438"
"95136","2673","47599","5616"
"95138","832","20766","4007"
"95139","286","7293","3922"
"95140","0","115","0"
"95148","2749","48854","5627"
