"zipcode","cases","population","rate"
"94022","217","19378","1120"
"94024","263","23961","1098"
"94040","821","35845","2290"
"94041","296","14394","2056"
"94043","493","31488","1566"
"94085","600","23612","2541"
"94086","975","49630","1965"
"94087","668","57219","1167"
"94089","558","22313","2501"
"94301","252","17191","1466"
"94304","80","3902","2050"
"94305","56","15730","356"
"94306","301","27549","1093"
"95002","112","2146","5219"
"95008","1079","46513","2320"
"95013","0","77","0"
"95014","480","62430","769"
"95020","4343","63852","6802"
"95030","239","13288","1799"
"95032","403","26281","1533"
"95035","1816","77562","2341"
"95037","1883","51652","3646"
"95046","344","6025","5710"
"95050","1111","39452","2816"
"95051","1056","58123","1817"
"95053","0","3678","0"
"95054","584","24264","2407"
"95070","345","31308","1102"
"95110","1311","20203","6489"
"95111","4095","62392","6563"
"95112","2721","61060","4456"
"95113","129","1939","6653"
"95116","3919","56481","6939"
"95117","1259","29592","4255"
"95118","884","32560","2715"
"95119","305","10472","2913"
"95120","471","37774","1247"
"95121","1896","38102","4976"
"95122","4754","57780","8228"
"95123","2406","67186","3581"
"95124","849","51170","1659"
"95125","1594","53574","2975"
"95126","1365","35988","3793"
"95127","4141","65686","6304"
"95128","1421","37665","3773"
"95129","587","39828","1474"
"95130","259","14863","1743"
"95131","818","31170","2624"
"95132","1093","41844","2612"
"95133","1103","28726","3840"
"95134","475","27224","1745"
"95135","340","22358","1521"
"95136","1778","47599","3735"
"95138","541","20766","2605"
"95139","173","7293","2372"
"95140","0","115","0"
"95148","1754","48854","3590"
