"zipcode","cases","population","rate"
"94022","346","19378","1786"
"94024","375","23961","1565"
"94040","1138","35845","3175"
"94041","488","14394","3390"
"94043","835","31488","2652"
"94085","985","23612","4172"
"94086","1574","49630","3171"
"94087","1115","57219","1949"
"94089","884","22313","3962"
"94301","389","17191","2263"
"94304","114","3902","2922"
"94305","122","15730","776"
"94306","490","27549","1779"
"95002","158","2146","7363"
"95008","1682","46513","3616"
"95013","0","77","0"
"95014","716","62430","1147"
"95020","6399","63852","10022"
"95030","318","13288","2393"
"95032","648","26281","2466"
"95035","2998","77562","3865"
"95037","2908","51652","5630"
"95046","542","6025","8996"
"95050","1699","39452","4306"
"95051","1734","58123","2983"
"95053","0","3678","0"
"95054","945","24264","3895"
"95070","510","31308","1629"
"95110","1990","20203","9850"
"95111","6091","62392","9762"
"95112","4135","61060","6772"
"95113","231","1939","11913"
"95116","5968","56481","10566"
"95117","2030","29592","6860"
"95118","1420","32560","4361"
"95119","503","10472","4803"
"95120","743","37774","1967"
"95121","2946","38102","7732"
"95122","7143","57780","12362"
"95123","3947","67186","5875"
"95124","1434","51170","2802"
"95125","2512","53574","4689"
"95126","1997","35988","5549"
"95127","6321","65686","9623"
"95128","2190","37665","5814"
"95129","898","39828","2255"
"95130","440","14863","2960"
"95131","1273","31170","4084"
"95132","1701","41844","4065"
"95133","1790","28726","6231"
"95134","731","27224","2685"
"95135","553","22358","2473"
"95136","2730","47599","5735"
"95138","856","20766","4122"
"95139","294","7293","4031"
"95140","0","115","0"
"95148","2821","48854","5774"
