"zipcode","cases","population","rate"
"94022","1560","19378","8050"
"94024","1821","23961","7600"
"94040","3815","35845","10643"
"94041","1580","14394","10977"
"94043","3173","31488","10077"
"94085","3133","23612","13269"
"94086","5283","49630","10645"
"94087","5202","57219","9091"
"94089","3035","22313","13602"
"94301","1605","17191","9336"
"94304","415","3902","10636"
"94305","1596","15730","10146"
"94306","2353","27549","8541"
"95002","435","2146","20270"
"95008","6386","46513","13729"
"95013","0","77","0"
"95014","4307","62430","6899"
"95020","15164","63852","23749"
"95030","1349","13288","10152"
"95032","2942","26281","11194"
"95035","10471","77562","13500"
"95037","9452","51652","18299"
"95046","1413","6025","23452"
"95050","6167","39452","15632"
"95051","7371","58123","12682"
"95053","152","3678","4133"
"95054","3504","24264","14441"
"95070","2459","31308","7854"
"95110","5235","20203","25912"
"95111","15543","62392","24912"
"95112","12071","61060","19769"
"95113","779","1939","40175"
"95116","13704","56481","24263"
"95117","5617","29592","18981"
"95118","5308","32560","16302"
"95119","1941","10472","18535"
"95120","4111","37774","10883"
"95121","8041","38102","21104"
"95122","15335","57780","26540"
"95123","12457","67186","18541"
"95124","6208","51170","12132"
"95125","8746","53574","16325"
"95126","6608","35988","18362"
"95127","15676","65686","23865"
"95128","6544","37665","17374"
"95129","3767","39828","9458"
"95130","1648","14863","11088"
"95131","4300","31170","13795"
"95132","5780","41844","13813"
"95133","5095","28726","17737"
"95134","3457","27224","12698"
"95135","2095","22358","9370"
"95136","8615","47599","18099"
"95138","2856","20766","13753"
"95139","1079","7293","14795"
"95140","29","115","25217"
"95148","8914","48854","18246"
