"zipcode","cases","population","rate"
"94022","436","19378","2250"
"94024","484","23961","2020"
"94040","1399","35845","3903"
"94041","603","14394","4189"
"94043","1050","31488","3335"
"94085","1191","23612","5044"
"94086","1976","49630","3981"
"94087","1409","57219","2462"
"94089","1045","22313","4683"
"94301","455","17191","2647"
"94304","119","3902","3050"
"94305","159","15730","1011"
"94306","625","27549","2269"
"95002","182","2146","8481"
"95008","2043","46513","4392"
"95013","0","77","0"
"95014","930","62430","1490"
"95020","7379","63852","11556"
"95030","397","13288","2988"
"95032","820","26281","3120"
"95035","3665","77562","4725"
"95037","3521","51652","6817"
"95046","629","6025","10440"
"95050","2153","39452","5457"
"95051","2212","58123","3806"
"95053","48","3678","1305"
"95054","1127","24264","4645"
"95070","656","31308","2095"
"95110","2271","20203","11241"
"95111","7044","62392","11290"
"95112","4895","61060","8017"
"95113","290","1939","14956"
"95116","6867","56481","12158"
"95117","2365","29592","7992"
"95118","1675","32560","5144"
"95119","609","10472","5816"
"95120","929","37774","2459"
"95121","3465","38102","9094"
"95122","8225","57780","14235"
"95123","4675","67186","6958"
"95124","1793","51170","3504"
"95125","3016","53574","5630"
"95126","2362","35988","6563"
"95127","7378","65686","11232"
"95128","2563","37665","6805"
"95129","1073","39828","2694"
"95130","527","14863","3546"
"95131","1524","31170","4889"
"95132","2079","41844","4968"
"95133","2212","28726","7700"
"95134","974","27224","3578"
"95135","650","22358","2907"
"95136","3192","47599","6706"
"95138","1015","20766","4888"
"95139","335","7293","4593"
"95140","13","115","11304"
"95148","3373","48854","6904"
