"zipcode","cases","population","rate"
"94022","112","19378","578"
"94024","94","23961","392"
"94040","328","35845","915"
"94041","158","14394","1098"
"94043","235","31488","746"
"94085","316","23612","1338"
"94086","431","49630","868"
"94087","261","57219","456"
"94089","209","22313","937"
"94301","129","17191","750"
"94304","30","3902","769"
"94305","39","15730","248"
"94306","140","27549","508"
"95002","43","2146","2004"
"95008","489","46513","1051"
"95013","0","77","0"
"95014","176","62430","282"
"95020","1920","63852","3007"
"95030","73","13288","549"
"95032","177","26281","673"
"95035","750","77562","967"
"95037","796","51652","1541"
"95046","142","6025","2357"
"95050","530","39452","1343"
"95051","486","58123","836"
"95053","0","3678","0"
"95054","291","24264","1199"
"95070","160","31308","511"
"95110","661","20203","3272"
"95111","1863","62392","2986"
"95112","1196","61060","1959"
"95113","65","1939","3352"
"95116","1823","56481","3228"
"95117","629","29592","2126"
"95118","394","32560","1210"
"95119","93","10472","888"
"95120","237","37774","627"
"95121","652","38102","1711"
"95122","2125","57780","3678"
"95123","1006","67186","1497"
"95124","365","51170","713"
"95125","725","53574","1353"
"95126","659","35988","1831"
"95127","1854","65686","2823"
"95128","506","37665","1343"
"95129","194","39828","487"
"95130","107","14863","720"
"95131","308","31170","988"
"95132","422","41844","1009"
"95133","488","28726","1699"
"95134","220","27224","808"
"95135","111","22358","496"
"95136","817","47599","1716"
"95138","231","20766","1112"
"95139","71","7293","974"
"95140","0","115","0"
"95148","708","48854","1449"
