"zipcode","cases","population","rate"
"94022","512","19378","2642"
"94024","543","23961","2266"
"94040","1519","35845","4238"
"94041","668","14394","4641"
"94043","1226","31488","3894"
"94085","1319","23612","5586"
"94086","2165","49630","4362"
"94087","1631","57219","2850"
"94089","1154","22313","5172"
"94301","510","17191","2967"
"94304","138","3902","3537"
"94305","201","15730","1278"
"94306","745","27549","2704"
"95002","206","2146","9599"
"95008","2408","46513","5177"
"95013","0","77","0"
"95014","1079","62430","1728"
"95020","7962","63852","12469"
"95030","479","13288","3605"
"95032","945","26281","3596"
"95035","4080","77562","5260"
"95037","4051","51652","7843"
"95046","697","6025","11568"
"95050","2445","39452","6197"
"95051","2524","58123","4343"
"95053","44","3678","1196"
"95054","1260","24264","5193"
"95070","752","31308","2402"
"95110","2455","20203","12152"
"95111","7638","62392","12242"
"95112","5452","61060","8929"
"95113","330","1939","17019"
"95116","7334","56481","12985"
"95117","2602","29592","8793"
"95118","1952","32560","5995"
"95119","711","10472","6790"
"95120","1175","37774","3111"
"95121","3713","38102","9745"
"95122","8628","57780","14933"
"95123","5261","67186","7831"
"95124","2172","51170","4245"
"95125","3492","53574","6518"
"95126","2714","35988","7541"
"95127","7945","65686","12095"
"95128","2858","37665","7588"
"95129","1239","39828","3111"
"95130","606","14863","4077"
"95131","1659","31170","5322"
"95132","2280","41844","5449"
"95133","2379","28726","8282"
"95134","1105","27224","4059"
"95135","745","22358","3332"
"95136","3611","47599","7586"
"95138","1184","20766","5702"
"95139","387","7293","5306"
"95140","14","115","12174"
"95148","3678","48854","7529"
