"zipcode","cases","population","rate"
"94022","247","19378","1275"
"94024","290","23961","1210"
"94040","882","35845","2461"
"94041","331","14394","2300"
"94043","550","31488","1747"
"94085","678","23612","2871"
"94086","1089","49630","2194"
"94087","768","57219","1342"
"94089","607","22313","2720"
"94301","270","17191","1571"
"94304","88","3902","2255"
"94305","65","15730","413"
"94306","339","27549","1231"
"95002","124","2146","5778"
"95008","1188","46513","2554"
"95013","0","77","0"
"95014","523","62430","838"
"95020","4732","63852","7411"
"95030","255","13288","1919"
"95032","461","26281","1754"
"95035","2053","77562","2647"
"95037","2086","51652","4039"
"95046","407","6025","6755"
"95050","1219","39452","3090"
"95051","1189","58123","2046"
"95053","0","3678","0"
"95054","690","24264","2844"
"95070","384","31308","1227"
"95110","1454","20203","7197"
"95111","4436","62392","7110"
"95112","3003","61060","4918"
"95113","138","1939","7117"
"95116","4298","56481","7610"
"95117","1415","29592","4782"
"95118","978","32560","3004"
"95119","348","10472","3323"
"95120","514","37774","1361"
"95121","2120","38102","5564"
"95122","5204","57780","9007"
"95123","2710","67186","4034"
"95124","953","51170","1862"
"95125","1754","53574","3274"
"95126","1460","35988","4057"
"95127","4497","65686","6846"
"95128","1575","37665","4182"
"95129","645","39828","1619"
"95130","291","14863","1958"
"95131","905","31170","2903"
"95132","1185","41844","2832"
"95133","1229","28726","4278"
"95134","517","27224","1899"
"95135","380","22358","1700"
"95136","1969","47599","4137"
"95138","598","20766","2880"
"95139","192","7293","2633"
"95140","0","115","0"
"95148","1926","48854","3942"
