"zipcode","cases","population","rate"
"94022","391","19378","2018"
"94024","442","23961","1845"
"94040","1273","35845","3551"
"94041","554","14394","3849"
"94043","941","31488","2988"
"94085","1119","23612","4739"
"94086","1765","49630","3556"
"94087","1257","57219","2197"
"94089","960","22313","4302"
"94301","415","17191","2414"
"94304","115","3902","2947"
"94305","140","15730","890"
"94306","553","27549","2007"
"95002","177","2146","8248"
"95008","1860","46513","3999"
"95013","0","77","0"
"95014","804","62430","1288"
"95020","7080","63852","11088"
"95030","356","13288","2679"
"95032","735","26281","2797"
"95035","3334","77562","4298"
"95037","3301","51652","6391"
"95046","595","6025","9876"
"95050","1933","39452","4900"
"95051","1970","58123","3389"
"95053","0","3678","0"
"95054","1029","24264","4241"
"95070","581","31308","1856"
"95110","2131","20203","10548"
"95111","6676","62392","10700"
"95112","4552","61060","7455"
"95113","265","1939","13667"
"95116","6515","56481","11535"
"95117","2219","29592","7499"
"95118","1541","32560","4733"
"95119","553","10472","5281"
"95120","833","37774","2205"
"95121","3228","38102","8472"
"95122","7814","57780","13524"
"95123","4318","67186","6427"
"95124","1625","51170","3176"
"95125","2820","53574","5264"
"95126","2231","35988","6199"
"95127","6956","65686","10590"
"95128","2396","37665","6361"
"95129","963","39828","2418"
"95130","485","14863","3263"
"95131","1391","31170","4463"
"95132","1923","41844","4596"
"95133","2059","28726","7168"
"95134","830","27224","3049"
"95135","597","22358","2670"
"95136","2986","47599","6273"
"95138","948","20766","4565"
"95139","315","7293","4319"
"95140","11","115","9565"
"95148","3166","48854","6481"
