"zipcode","cases","population","rate"
"94022","1716","19378","8855"
"94024","1978","23961","8255"
"94040","4029","35845","11240"
"94041","1668","14394","11588"
"94043","3336","31488","10595"
"94085","3237","23612","13709"
"94086","5554","49630","11191"
"94087","5548","57219","9696"
"94089","3131","22313","14032"
"94301","1732","17191","10075"
"94304","465","3902","11917"
"94305","1818","15730","11558"
"94306","2560","27549","9293"
"95002","448","2146","20876"
"95008","6669","46513","14338"
"95013","0","77","0"
"95014","4740","62430","7593"
"95020","15456","63852","24206"
"95030","1440","13288","10837"
"95032","3146","26281","11971"
"95035","10977","77562","14153"
"95037","9787","51652","18948"
"95046","1437","6025","23851"
"95050","6377","39452","16164"
"95051","7745","58123","13325"
"95053","161","3678","4377"
"95054","3719","24264","15327"
"95070","2677","31308","8551"
"95110","5337","20203","26417"
"95111","15924","62392","25523"
"95112","12376","61060","20269"
"95113","813","1939","41929"
"95116","13939","56481","24679"
"95117","5772","29592","19505"
"95118","5567","32560","17098"
"95119","2006","10472","19156"
"95120","4389","37774","11619"
"95121","8317","38102","21828"
"95122","15548","57780","26909"
"95123","12839","67186","19110"
"95124","6591","51170","12881"
"95125","9078","53574","16945"
"95126","6861","35988","19065"
"95127","16005","65686","24366"
"95128","6766","37665","17964"
"95129","4033","39828","10126"
"95130","1721","14863","11579"
"95131","4496","31170","14424"
"95132","6075","41844","14518"
"95133","5258","28726","18304"
"95134","3643","27224","13382"
"95135","2243","22358","10032"
"95136","8921","47599","18742"
"95138","3022","20766","14553"
"95139","1126","7293","15439"
"95140","31","115","26957"
"95148","9205","48854","18842"
