"zipcode","cases","population","rate"
"94022","76","19378","392"
"94024","72","23961","300"
"94040","243","35845","678"
"94041","120","14394","834"
"94043","179","31488","568"
"94085","258","23612","1093"
"94086","299","49630","602"
"94087","200","57219","350"
"94089","152","22313","681"
"94301","94","17191","547"
"94304","28","3902","718"
"94305","22","15730","140"
"94306","115","27549","417"
"95002","33","2146","1538"
"95008","335","46513","720"
"95013","0","77","0"
"95014","110","62430","176"
"95020","1438","63852","2252"
"95030","48","13288","361"
"95032","127","26281","483"
"95035","523","77562","674"
"95037","576","51652","1115"
"95046","108","6025","1793"
"95050","354","39452","897"
"95051","348","58123","599"
"95053","0","3678","0"
"95054","229","24264","944"
"95070","104","31308","332"
"95110","441","20203","2183"
"95111","1350","62392","2164"
"95112","879","61060","1440"
"95113","56","1939","2888"
"95116","1374","56481","2433"
"95117","464","29592","1568"
"95118","268","32560","823"
"95119","58","10472","554"
"95120","174","37774","461"
"95121","445","38102","1168"
"95122","1555","57780","2691"
"95123","715","67186","1064"
"95124","262","51170","512"
"95125","487","53574","909"
"95126","450","35988","1250"
"95127","1349","65686","2054"
"95128","368","37665","977"
"95129","135","39828","339"
"95130","82","14863","552"
"95131","231","31170","741"
"95132","304","41844","727"
"95133","354","28726","1232"
"95134","148","27224","544"
"95135","77","22358","344"
"95136","596","47599","1252"
"95138","165","20766","795"
"95139","56","7293","768"
"95140","0","115","0"
"95148","536","48854","1097"
