"zipcode","cases","population","rate"
"94022","221","19378","1140"
"94024","263","23961","1098"
"94040","824","35845","2299"
"94041","305","14394","2119"
"94043","510","31488","1620"
"94085","614","23612","2600"
"94086","1003","49630","2021"
"94087","696","57219","1216"
"94089","565","22313","2532"
"94301","255","17191","1483"
"94304","81","3902","2076"
"94305","57","15730","362"
"94306","309","27549","1122"
"95002","115","2146","5359"
"95008","1106","46513","2378"
"95013","0","77","0"
"95014","486","62430","778"
"95020","4398","63852","6888"
"95030","245","13288","1844"
"95032","421","26281","1602"
"95035","1851","77562","2386"
"95037","1920","51652","3717"
"95046","352","6025","5842"
"95050","1137","39452","2882"
"95051","1075","58123","1850"
"95053","0","3678","0"
"95054","597","24264","2460"
"95070","349","31308","1115"
"95110","1335","20203","6608"
"95111","4159","62392","6666"
"95112","2774","61060","4543"
"95113","131","1939","6756"
"95116","3992","56481","7068"
"95117","1287","29592","4349"
"95118","909","32560","2792"
"95119","314","10472","2998"
"95120","486","37774","1287"
"95121","1942","38102","5097"
"95122","4848","57780","8390"
"95123","2473","67186","3681"
"95124","874","51170","1708"
"95125","1632","53574","3046"
"95126","1383","35988","3843"
"95127","4212","65686","6412"
"95128","1430","37665","3797"
"95129","600","39828","1506"
"95130","261","14863","1756"
"95131","842","31170","2701"
"95132","1117","41844","2669"
"95133","1138","28726","3962"
"95134","486","27224","1785"
"95135","348","22358","1556"
"95136","1804","47599","3790"
"95138","554","20766","2668"
"95139","178","7293","2441"
"95140","0","115","0"
"95148","1790","48854","3664"
