"zipcode","cases","population","rate"
"94022","374","19378","1930"
"94024","422","23961","1761"
"94040","1237","35845","3451"
"94041","541","14394","3759"
"94043","910","31488","2890"
"94085","1096","23612","4642"
"94086","1707","49630","3439"
"94087","1215","57219","2123"
"94089","940","22313","4213"
"94301","412","17191","2397"
"94304","113","3902","2896"
"94305","137","15730","871"
"94306","547","27549","1986"
"95002","176","2146","8201"
"95008","1815","46513","3902"
"95013","0","77","0"
"95014","781","62430","1251"
"95020","6859","63852","10742"
"95030","343","13288","2581"
"95032","707","26281","2690"
"95035","3227","77562","4161"
"95037","3201","51652","6197"
"95046","582","6025","9660"
"95050","1869","39452","4737"
"95051","1885","58123","3243"
"95053","0","3678","0"
"95054","989","24264","4076"
"95070","554","31308","1770"
"95110","2077","20203","10281"
"95111","6437","62392","10317"
"95112","4414","61060","7229"
"95113","247","1939","12739"
"95116","6350","56481","11243"
"95117","2170","29592","7333"
"95118","1500","32560","4607"
"95119","537","10472","5128"
"95120","801","37774","2121"
"95121","3129","38102","8212"
"95122","7636","57780","13216"
"95123","4199","67186","6250"
"95124","1571","51170","3070"
"95125","2714","53574","5066"
"95126","2167","35988","6021"
"95127","6762","65686","10294"
"95128","2329","37665","6183"
"95129","949","39828","2383"
"95130","465","14863","3129"
"95131","1346","31170","4318"
"95132","1822","41844","4354"
"95133","1961","28726","6827"
"95134","795","27224","2920"
"95135","576","22358","2576"
"95136","2891","47599","6074"
"95138","924","20766","4450"
"95139","310","7293","4251"
"95140","0","115","0"
"95148","3040","48854","6223"
