"zipcode","cases","population","rate"
"94022","177","19378","913"
"94024","145","23961","605"
"94040","635","35845","1772"
"94041","218","14394","1515"
"94043","385","31488","1223"
"94085","456","23612","1931"
"94086","667","49630","1344"
"94087","411","57219","718"
"94089","396","22313","1775"
"94301","178","17191","1035"
"94304","48","3902","1230"
"94305","45","15730","286"
"94306","237","27549","860"
"95002","87","2146","4054"
"95008","797","46513","1713"
"95013","0","77","0"
"95014","289","62430","463"
"95020","3146","63852","4927"
"95030","176","13288","1325"
"95032","287","26281","1092"
"95035","1259","77562","1623"
"95037","1369","51652","2650"
"95046","258","6025","4282"
"95050","818","39452","2073"
"95051","764","58123","1314"
"95053","0","3678","0"
"95054","429","24264","1768"
"95070","237","31308","757"
"95110","1006","20203","4979"
"95111","2925","62392","4688"
"95112","1914","61060","3135"
"95113","103","1939","5312"
"95116","2846","56481","5039"
"95117","898","29592","3035"
"95118","612","32560","1880"
"95119","198","10472","1891"
"95120","343","37774","908"
"95121","1184","38102","3107"
"95122","3346","57780","5791"
"95123","1650","67186","2456"
"95124","571","51170","1116"
"95125","1113","53574","2078"
"95126","1003","35988","2787"
"95127","2989","65686","4550"
"95128","884","37665","2347"
"95129","437","39828","1097"
"95130","166","14863","1117"
"95131","536","31170","1720"
"95132","766","41844","1831"
"95133","781","28726","2719"
"95134","350","27224","1286"
"95135","217","22358","971"
"95136","1268","47599","2664"
"95138","414","20766","1994"
"95139","139","7293","1906"
"95140","0","115","0"
"95148","1211","48854","2479"
