"zipcode","cases","population","rate"
"94022","2271","19378","11719"
"94024","2513","23961","10488"
"94040","5096","35845","14217"
"94041","2072","14394","14395"
"94043","4182","31488","13281"
"94085","3973","23612","16826"
"94086","6891","49630","13885"
"94087","7173","57219","12536"
"94089","3832","22313","17174"
"94301","2264","17191","13170"
"94304","630","3902","16146"
"94305","2229","15730","14170"
"94306","3437","27549","12476"
"95002","522","2146","24324"
"95008","8124","46513","17466"
"95013","30","77","38961"
"95014","6529","62430","10458"
"95020","17548","63852","27482"
"95030","1718","13288","12929"
"95032","3903","26281","14851"
"95035","13764","77562","17746"
"95037","11195","51652","21674"
"95046","1604","6025","26622"
"95050","7633","39452","19348"
"95051","9632","58123","16572"
"95053","189","3678","5139"
"95054","4699","24264","19366"
"95070","3490","31308","11147"
"95110","6204","20203","30708"
"95111","18767","62392","30079"
"95112","14498","61060","23744"
"95113","952","1939","49097"
"95116","15916","56481","28179"
"95117","6697","29592","22631"
"95118","6696","32560","20565"
"95119","2452","10472","23415"
"95120","5484","37774","14518"
"95121","10131","38102","26589"
"95122","18003","57780","31158"
"95123","15565","67186","23167"
"95124","8106","51170","15841"
"95125","10879","53574","20306"
"95126","8178","35988","22724"
"95127","18353","65686","27941"
"95128","8099","37665","21503"
"95129","5451","39828","13686"
"95130","2150","14863","14465"
"95131","5664","31170","18171"
"95132","7510","41844","17948"
"95133","6430","28726","22384"
"95134","4677","27224","17180"
"95135","2936","22358","13132"
"95136","10751","47599","22587"
"95138","3774","20766","18174"
"95139","1357","7293","18607"
"95140","37","115","32174"
"95148","11253","48854","23034"
