"zipcode","cases","population","rate"
"94022","273","19378","1409"
"94024","302","23961","1260"
"94040","920","35845","2567"
"94041","351","14394","2439"
"94043","590","31488","1874"
"94085","721","23612","3054"
"94086","1164","49630","2345"
"94087","822","57219","1437"
"94089","647","22313","2900"
"94301","285","17191","1658"
"94304","88","3902","2255"
"94305","70","15730","445"
"94306","348","27549","1263"
"95002","128","2146","5965"
"95008","1251","46513","2690"
"95013","0","77","0"
"95014","557","62430","892"
"95020","4975","63852","7791"
"95030","259","13288","1949"
"95032","501","26281","1906"
"95035","2212","77562","2852"
"95037","2226","51652","4310"
"95046","423","6025","7021"
"95050","1292","39452","3275"
"95051","1264","58123","2175"
"95053","0","3678","0"
"95054","714","24264","2943"
"95070","400","31308","1278"
"95110","1553","20203","7687"
"95111","4720","62392","7565"
"95112","3183","61060","5213"
"95113","149","1939","7684"
"95116","4543","56481","8043"
"95117","1513","29592","5113"
"95118","1064","32560","3268"
"95119","369","10472","3524"
"95120","548","37774","1451"
"95121","2272","38102","5963"
"95122","5515","57780","9545"
"95123","2896","67186","4310"
"95124","1050","51170","2052"
"95125","1855","53574","3463"
"95126","1565","35988","4349"
"95127","4783","65686","7282"
"95128","1673","37665","4442"
"95129","667","39828","1675"
"95130","312","14863","2099"
"95131","965","31170","3096"
"95132","1262","41844","3016"
"95133","1325","28726","4613"
"95134","543","27224","1995"
"95135","403","22358","1802"
"95136","2107","47599","4427"
"95138","646","20766","3111"
"95139","207","7293","2838"
"95140","0","115","0"
"95148","2083","48854","4264"
