"zipcode","cases","population","rate"
"94022","151","19378","779"
"94024","128","23961","534"
"94040","467","35845","1303"
"94041","180","14394","1251"
"94043","312","31488","991"
"94085","382","23612","1618"
"94086","554","49630","1116"
"94087","319","57219","558"
"94089","280","22313","1255"
"94301","152","17191","884"
"94304","34","3902","871"
"94305","44","15730","280"
"94306","184","27549","668"
"95002","62","2146","2889"
"95008","614","46513","1320"
"95013","0","77","0"
"95014","235","62430","376"
"95020","2425","63852","3798"
"95030","103","13288","775"
"95032","243","26281","925"
"95035","929","77562","1198"
"95037","1043","51652","2019"
"95046","183","6025","3037"
"95050","663","39452","1681"
"95051","617","58123","1062"
"95053",,"3678","0"
"95054","337","24264","1389"
"95070","199","31308","636"
"95110","806","20203","3990"
"95111","2281","62392","3656"
"95112","1543","61060","2527"
"95113","82","1939","4229"
"95116","2298","56481","4069"
"95117","755","29592","2551"
"95118","493","32560","1514"
"95119","126","10472","1203"
"95120","291","37774","770"
"95121","842","38102","2210"
"95122","2644","57780","4576"
"95123","1290","67186","1920"
"95124","462","51170","903"
"95125","898","53574","1676"
"95126","815","35988","2265"
"95127","2321","65686","3533"
"95128","671","37665","1781"
"95129","273","39828","685"
"95130","135","14863","908"
"95131","404","31170","1296"
"95132","555","41844","1326"
"95133","614","28726","2137"
"95134","281","27224","1032"
"95135","158","22358","707"
"95136","1023","47599","2149"
"95138","315","20766","1517"
"95139","113","7293","1549"
"95140",,"115","0"
"95148","897","48854","1836"
