"zipcode","cases","population","rate"
"94022","164","19378","846"
"94024","138","23961","576"
"94040","561","35845","1565"
"94041","198","14394","1376"
"94043","351","31488","1115"
"94085","407","23612","1724"
"94086","616","49630","1241"
"94087","354","57219","619"
"94089","332","22313","1488"
"94301","169","17191","983"
"94304","40","3902","1025"
"94305","43","15730","273"
"94306","200","27549","726"
"95002","69","2146","3215"
"95008","702","46513","1509"
"95013","0","77","0"
"95014","268","62430","429"
"95020","2759","63852","4321"
"95030","143","13288","1076"
"95032","260","26281","989"
"95035","1067","77562","1376"
"95037","1212","51652","2346"
"95046","216","6025","3585"
"95050","735","39452","1863"
"95051","693","58123","1192"
"95053","0","3678","0"
"95054","376","24264","1550"
"95070","219","31308","700"
"95110","910","20203","4504"
"95111","2539","62392","4069"
"95112","1716","61060","2810"
"95113","91","1939","4693"
"95116","2553","56481","4520"
"95117","829","29592","2801"
"95118","549","32560","1686"
"95119","167","10472","1595"
"95120","315","37774","834"
"95121","1016","38102","2667"
"95122","2959","57780","5121"
"95123","1462","67186","2176"
"95124","505","51170","987"
"95125","996","53574","1859"
"95126","895","35988","2487"
"95127","2669","65686","4063"
"95128","769","37665","2042"
"95129","337","39828","846"
"95130","146","14863","982"
"95131","466","31170","1495"
"95132","647","41844","1546"
"95133","683","28726","2378"
"95134","304","27224","1117"
"95135","184","22358","823"
"95136","1135","47599","2385"
"95138","362","20766","1743"
"95139","128","7293","1755"
"95140","0","115","0"
"95148","1005","48854","2057"
