"zipcode","cases","population","rate"
"94022","62","19378","320"
"94024","52","23961","217"
"94040","176","35845","491"
"94041","81","14394","563"
"94043","120","31488","381"
"94085","217","23612","919"
"94086","241","49630","486"
"94087","172","57219","301"
"94089","121","22313","542"
"94301","71","17191","413"
"94304","27","3902","692"
"94305","18","15730","114"
"94306","90","27549","327"
"95002","28","2146","1305"
"95008","287","46513","617"
"95013","0","77","0"
"95014","95","62430","152"
"95020","1071","63852","1677"
"95030","44","13288","331"
"95032","99","26281","377"
"95035","433","77562","558"
"95037","474","51652","918"
"95046","76","6025","1261"
"95050","292","39452","740"
"95051","293","58123","504"
"95053","0","3678","0"
"95054","211","24264","870"
"95070","80","31308","256"
"95110","366","20203","1812"
"95111","1088","62392","1744"
"95112","759","61060","1243"
"95113","44","1939","2269"
"95116","1183","56481","2095"
"95117","381","29592","1288"
"95118","225","32560","691"
"95119","52","10472","497"
"95120","148","37774","392"
"95121","348","38102","913"
"95122","1280","57780","2215"
"95123","580","67186","863"
"95124","210","51170","410"
"95125","394","53574","735"
"95126","379","35988","1053"
"95127","1097","65686","1670"
"95128","321","37665","852"
"95129","108","39828","271"
"95130","67","14863","451"
"95131","183","31170","587"
"95132","220","41844","526"
"95133","273","28726","950"
"95134","132","27224","485"
"95135","60","22358","268"
"95136","492","47599","1034"
"95138","140","20766","674"
"95139","42","7293","576"
"95140",,"115","0"
"95148","470","48854","962"
