"zipcode","cases","population","rate"
"94022","666","19378","3437"
"94024","709","23961","2959"
"94040","1824","35845","5089"
"94041","790","14394","5488"
"94043","1497","31488","4754"
"94085","1540","23612","6522"
"94086","2579","49630","5196"
"94087","2125","57219","3714"
"94089","1413","22313","6333"
"94301","655","17191","3810"
"94304","157","3902","4024"
"94305","352","15730","2238"
"94306","969","27549","3517"
"95002","233","2146","10857"
"95008","3003","46513","6456"
"95013","0","77","0"
"95014","1444","62430","2313"
"95020","9198","63852","14405"
"95030","616","13288","4636"
"95032","1238","26281","4711"
"95035","4769","77562","6149"
"95037","5047","51652","9771"
"95046","823","6025","13660"
"95050","2930","39452","7427"
"95051","3167","58123","5449"
"95053","48","3678","1305"
"95054","1555","24264","6409"
"95070","1012","31308","3232"
"95110","2880","20203","14255"
"95111","8743","62392","14013"
"95112","6459","61060","10578"
"95113","412","1939","21248"
"95116","8247","56481","14601"
"95117","3038","29592","10266"
"95118","2480","32560","7617"
"95119","928","10472","8862"
"95120","1598","37774","4230"
"95121","4216","38102","11065"
"95122","9585","57780","16589"
"95123","6399","67186","9524"
"95124","2806","51170","5484"
"95125","4304","53574","8034"
"95126","3294","35988","9153"
"95127","9039","65686","13761"
"95128","3383","37665","8982"
"95129","1519","39828","3814"
"95130","767","14863","5160"
"95131","1986","31170","6372"
"95132","2708","41844","6472"
"95133","2676","28726","9316"
"95134","1371","27224","5036"
"95135","943","22358","4218"
"95136","4361","47599","9162"
"95138","1386","20766","6674"
"95139","499","7293","6842"
"95140","15","115","13043"
"95148","4306","48854","8814"
