"zipcode","cases","population","rate"
"94022","432","19378","2229"
"94024","479","23961","1999"
"94040","1385","35845","3864"
"94041","592","14394","4113"
"94043","1034","31488","3284"
"94085","1179","23612","4993"
"94086","1934","49630","3897"
"94087","1398","57219","2443"
"94089","1028","22313","4607"
"94301","448","17191","2606"
"94304","118","3902","3024"
"94305","157","15730","998"
"94306","619","27549","2247"
"95002","183","2146","8527"
"95008","2007","46513","4315"
"95013","0","77","0"
"95014","908","62430","1454"
"95020","7338","63852","11492"
"95030","394","13288","2965"
"95032","816","26281","3105"
"95035","3632","77562","4683"
"95037","3506","51652","6788"
"95046","627","6025","10407"
"95050","2131","39452","5402"
"95051","2173","58123","3739"
"95053","63","3678","1713"
"95054","1121","24264","4620"
"95070","644","31308","2057"
"95110","2260","20203","11186"
"95111","7003","62392","11224"
"95112","4872","61060","7979"
"95113","288","1939","14853"
"95116","6823","56481","12080"
"95117","2341","29592","7911"
"95118","1658","32560","5092"
"95119","609","10472","5816"
"95120","918","37774","2430"
"95121","3428","38102","8997"
"95122","8180","57780","14157"
"95123","4644","67186","6912"
"95124","1772","51170","3463"
"95125","3001","53574","5602"
"95126","2351","35988","6533"
"95127","7342","65686","11177"
"95128","2550","37665","6770"
"95129","1063","39828","2669"
"95130","522","14863","3512"
"95131","1519","31170","4873"
"95132","2070","41844","4947"
"95133","2194","28726","7638"
"95134","939","27224","3449"
"95135","638","22358","2854"
"95136","3184","47599","6689"
"95138","1010","20766","4864"
"95139","335","7293","4593"
"95140","12","115","10435"
"95148","3345","48854","6847"
