"zipcode","cases","population","rate"
"94022","602","19378","3107"
"94024","633","23961","2642"
"94040","1677","35845","4678"
"94041","742","14394","5155"
"94043","1395","31488","4430"
"94085","1460","23612","6183"
"94086","2456","49630","4949"
"94087","1913","57219","3343"
"94089","1331","22313","5965"
"94301","593","17191","3449"
"94304","148","3902","3793"
"94305","274","15730","1742"
"94306","877","27549","3183"
"95002","231","2146","10764"
"95008","2798","46513","6016"
"95013","0","77","0"
"95014","1282","62430","2053"
"95020","8715","63852","13649"
"95030","558","13288","4199"
"95032","1143","26281","4349"
"95035","4545","77562","5860"
"95037","4724","51652","9146"
"95046","776","6025","12880"
"95050","2741","39452","6948"
"95051","2971","58123","5112"
"95053","45","3678","1223"
"95054","1427","24264","5881"
"95070","912","31308","2913"
"95110","2708","20203","13404"
"95111","8415","62392","13487"
"95112","6139","61060","10054"
"95113","381","1939","19649"
"95116","7965","56481","14102"
"95117","2882","29592","9739"
"95118","2293","32560","7042"
"95119","853","10472","8146"
"95120","1444","37774","3823"
"95121","4071","38102","10684"
"95122","9279","57780","16059"
"95123","6021","67186","8962"
"95124","2571","51170","5024"
"95125","4029","53574","7520"
"95126","3080","35988","8558"
"95127","8691","65686","13231"
"95128","3232","37665","8581"
"95129","1389","39828","3487"
"95130","727","14863","4891"
"95131","1855","31170","5951"
"95132","2576","41844","6156"
"95133","2581","28726","8985"
"95134","1264","27224","4643"
"95135","861","22358","3851"
"95136","4099","47599","8612"
"95138","1291","20766","6217"
"95139","465","7293","6376"
"95140","15","115","13043"
"95148","4109","48854","8411"
