"zipcode","cases","population","rate"
"94022","365","19378","1884"
"94024","410","23961","1711"
"94040","1220","35845","3404"
"94041","519","14394","3606"
"94043","893","31488","2836"
"94085","1068","23612","4523"
"94086","1673","49630","3371"
"94087","1186","57219","2073"
"94089","917","22313","4110"
"94301","407","17191","2368"
"94304","114","3902","2922"
"94305","137","15730","871"
"94306","537","27549","1949"
"95002","170","2146","7922"
"95008","1797","46513","3863"
"95013","0","77","0"
"95014","768","62430","1230"
"95020","6742","63852","10559"
"95030","337","13288","2536"
"95032","692","26281","2633"
"95035","3157","77562","4070"
"95037","3115","51652","6031"
"95046","572","6025","9494"
"95050","1828","39452","4633"
"95051","1835","58123","3157"
"95053","0","3678","0"
"95054","986","24264","4064"
"95070","544","31308","1738"
"95110","2055","20203","10172"
"95111","6351","62392","10179"
"95112","4351","61060","7126"
"95113","239","1939","12326"
"95116","6236","56481","11041"
"95117","2126","29592","7184"
"95118","1474","32560","4527"
"95119","530","10472","5061"
"95120","791","37774","2094"
"95121","3082","38102","8089"
"95122","7520","57780","13015"
"95123","4133","67186","6152"
"95124","1525","51170","2980"
"95125","2664","53574","4973"
"95126","2131","35988","5921"
"95127","6640","65686","10109"
"95128","2299","37665","6104"
"95129","929","39828","2333"
"95130","457","14863","3075"
"95131","1331","31170","4270"
"95132","1784","41844","4263"
"95133","1904","28726","6628"
"95134","776","27224","2850"
"95135","569","22358","2545"
"95136","2856","47599","6000"
"95138","902","20766","4344"
"95139","306","7293","4196"
"95140","0","115","0"
"95148","2984","48854","6108"
