"zipcode","cases","population","rate"
"94022","563","19378","2905"
"94024","586","23961","2446"
"94040","1609","35845","4489"
"94041","715","14394","4967"
"94043","1335","31488","4240"
"94085","1415","23612","5993"
"94086","2354","49630","4743"
"94087","1789","57219","3127"
"94089","1264","22313","5665"
"94301","551","17191","3205"
"94304","142","3902","3639"
"94305","243","15730","1545"
"94306","809","27549","2937"
"95002","230","2146","10718"
"95008","2614","46513","5620"
"95013","0","77","0"
"95014","1187","62430","1901"
"95020","8432","63852","13206"
"95030","523","13288","3936"
"95032","1049","26281","3991"
"95035","4352","77562","5611"
"95037","4443","51652","8602"
"95046","743","6025","12332"
"95050","2631","39452","6669"
"95051","2806","58123","4828"
"95053","45","3678","1223"
"95054","1341","24264","5527"
"95070","834","31308","2664"
"95110","2605","20203","12894"
"95111","8106","62392","12992"
"95112","5903","61060","9668"
"95113","361","1939","18618"
"95116","7747","56481","13716"
"95117","2782","29592","9401"
"95118","2134","32560","6554"
"95119","788","10472","7525"
"95120","1319","37774","3492"
"95121","3954","38102","10377"
"95122","8983","57780","15547"
"95123","5684","67186","8460"
"95124","2427","51170","4743"
"95125","3804","53574","7100"
"95126","2918","35988","8108"
"95127","8416","65686","12812"
"95128","3094","37665","8215"
"95129","1324","39828","3324"
"95130","680","14863","4575"
"95131","1784","31170","5723"
"95132","2437","41844","5824"
"95133","2498","28726","8696"
"95134","1203","27224","4419"
"95135","813","22358","3636"
"95136","3891","47599","8175"
"95138","1247","20766","6005"
"95139","440","7293","6033"
"95140","14","115","12174"
"95148","3939","48854","8063"
