"zipcode","cases","population","rate"
"94022","39","19378","201"
"94024","39","23961","163"
"94040","55","35845","153"
"94041","45","14394","313"
"94043","57","31488","181"
"94085","102","23612","432"
"94086","121","49630","244"
"94087","109","57219","190"
"94089","60","22313","269"
"94301","46","17191","268"
"94304","18","3902","461"
"94305",,"15730",
"94306","45","27549","163"
"95002","18","2146","839"
"95008","161","46513","346"
"95013","0","77","0"
"95014","62","62430","99"
"95020","405","63852","634"
"95030","32","13288","241"
"95032","49","26281","186"
"95035","183","77562","236"
"95037","189","51652","366"
"95046","41","6025","680"
"95050","146","39452","370"
"95051","153","58123","263"
"95053","0","3678","0"
"95054","110","24264","453"
"95070","46","31308","147"
"95110","142","20203","703"
"95111","485","62392","777"
"95112","339","61060","555"
"95113","26","1939","1341"
"95116","568","56481","1006"
"95117","188","29592","635"
"95118","99","32560","304"
"95119","28","10472","267"
"95120","88","37774","233"
"95121","150","38102","394"
"95122","538","57780","931"
"95123","279","67186","415"
"95124","108","51170","211"
"95125","187","53574","349"
"95126","172","35988","478"
"95127","527","65686","802"
"95128","151","37665","401"
"95129","66","39828","166"
"95130","36","14863","242"
"95131","96","31170","308"
"95132","115","41844","275"
"95133","138","28726","480"
"95134","63","27224","231"
"95135","32","22358","143"
"95136","238","47599","500"
"95138","74","20766","356"
"95139","23","7293","315"
"95140",,"115",
"95148","230","48854","471"
