"zipcode","cases","population","rate"
"94022","365","19378","1884"
"94024","411","23961","1715"
"94040","1225","35845","3417"
"94041","523","14394","3633"
"94043","895","31488","2842"
"94085","1075","23612","4553"
"94086","1675","49630","3375"
"94087","1191","57219","2081"
"94089","920","22313","4123"
"94301","408","17191","2373"
"94304","113","3902","2896"
"94305","137","15730","871"
"94306","538","27549","1953"
"95002","170","2146","7922"
"95008","1803","46513","3876"
"95013","0","77","0"
"95014","771","62430","1235"
"95020","6763","63852","10592"
"95030","337","13288","2536"
"95032","693","26281","2637"
"95035","3166","77562","4082"
"95037","3122","51652","6044"
"95046","572","6025","9494"
"95050","1837","39452","4656"
"95051","1847","58123","3178"
"95053","0","3678","0"
"95054","985","24264","4060"
"95070","544","31308","1738"
"95110","2056","20203","10177"
"95111","6361","62392","10195"
"95112","4359","61060","7139"
"95113","239","1939","12326"
"95116","6255","56481","11075"
"95117","2128","29592","7191"
"95118","1481","32560","4549"
"95119","532","10472","5080"
"95120","792","37774","2097"
"95121","3087","38102","8102"
"95122","7533","57780","13037"
"95123","4141","67186","6163"
"95124","1532","51170","2994"
"95125","2674","53574","4991"
"95126","2139","35988","5944"
"95127","6655","65686","10132"
"95128","2306","37665","6122"
"95129","934","39828","2345"
"95130","458","14863","3081"
"95131","1333","31170","4277"
"95132","1785","41844","4266"
"95133","1913","28726","6659"
"95134","781","27224","2869"
"95135","570","22358","2549"
"95136","2862","47599","6013"
"95138","909","20766","4377"
"95139","306","7293","4196"
"95140","0","115","0"
"95148","2995","48854","6131"
