"zipcode","cases","population","rate"
"94022","397","19378","2049"
"94024","453","23961","1891"
"94040","1295","35845","3613"
"94041","563","14394","3911"
"94043","963","31488","3058"
"94085","1131","23612","4790"
"94086","1804","49630","3635"
"94087","1284","57219","2244"
"94089","969","22313","4343"
"94301","422","17191","2455"
"94304","118","3902","3024"
"94305","141","15730","896"
"94306","563","27549","2044"
"95002","178","2146","8295"
"95008","1888","46513","4059"
"95013","0","77","0"
"95014","812","62430","1301"
"95020","7160","63852","11213"
"95030","363","13288","2732"
"95032","758","26281","2884"
"95035","3377","77562","4354"
"95037","3359","51652","6503"
"95046","602","6025","9992"
"95050","1971","39452","4996"
"95051","2023","58123","3481"
"95053","0","3678","0"
"95054","1044","24264","4303"
"95070","592","31308","1891"
"95110","2172","20203","10751"
"95111","6780","62392","10867"
"95112","4634","61060","7589"
"95113","275","1939","14183"
"95116","6601","56481","11687"
"95117","2253","29592","7614"
"95118","1565","32560","4807"
"95119","567","10472","5414"
"95120","847","37774","2242"
"95121","3292","38102","8640"
"95122","7938","57780","13738"
"95123","4387","67186","6530"
"95124","1647","51170","3219"
"95125","2870","53574","5357"
"95126","2265","35988","6294"
"95127","7060","65686","10748"
"95128","2443","37665","6486"
"95129","984","39828","2471"
"95130","491","14863","3304"
"95131","1427","31170","4578"
"95132","1965","41844","4696"
"95133","2097","28726","7300"
"95134","857","27224","3148"
"95135","606","22358","2710"
"95136","3025","47599","6355"
"95138","969","20766","4666"
"95139","317","7293","4347"
"95140","11","115","9565"
"95148","3224","48854","6599"
