"zipcode","cases","population","rate"
"94022","574","19378","2962"
"94024","611","23961","2550"
"94040","1629","35845","4545"
"94041","722","14394","5016"
"94043","1348","31488","4281"
"94085","1424","23612","6031"
"94086","2377","49630","4789"
"94087","1819","57219","3179"
"94089","1290","22313","5781"
"94301","563","17191","3275"
"94304","145","3902","3716"
"94305","254","15730","1615"
"94306","833","27549","3024"
"95002","232","2146","10811"
"95008","2659","46513","5717"
"95013","0","77","0"
"95014","1213","62430","1943"
"95020","8525","63852","13351"
"95030","536","13288","4034"
"95032","1075","26281","4090"
"95035","4420","77562","5699"
"95037","4512","51652","8735"
"95046","752","6025","12481"
"95050","2658","39452","6737"
"95051","2854","58123","4910"
"95053","45","3678","1223"
"95054","1370","24264","5646"
"95070","854","31308","2728"
"95110","2630","20203","13018"
"95111","8239","62392","13205"
"95112","5957","61060","9756"
"95113","366","1939","18876"
"95116","7812","56481","13831"
"95117","2814","29592","9509"
"95118","2185","32560","6711"
"95119","805","10472","7687"
"95120","1375","37774","3640"
"95121","3985","38102","10459"
"95122","9089","57780","15730"
"95123","5802","67186","8636"
"95124","2472","51170","4831"
"95125","3877","53574","7237"
"95126","2981","35988","8283"
"95127","8508","65686","12953"
"95128","3139","37665","8334"
"95129","1344","39828","3375"
"95130","693","14863","4663"
"95131","1810","31170","5807"
"95132","2483","41844","5934"
"95133","2519","28726","8769"
"95134","1227","27224","4507"
"95135","824","22358","3685"
"95136","3953","47599","8305"
"95138","1268","20766","6106"
"95139","447","7293","6129"
"95140","14","115","12174"
"95148","4003","48854","8194"
