"zipcode","cases","population","rate"
"94022","40","19378","206"
"94024","41","23961","171"
"94040","62","35845","173"
"94041","47","14394","327"
"94043","60","31488","191"
"94085","108","23612","457"
"94086","129","49630","260"
"94087","113","57219","197"
"94089","63","22313","282"
"94301","48","17191","279"
"94304","18","3902","461"
"94305","11","15730","70"
"94306","45","27549","163"
"95002","19","2146","885"
"95008","169","46513","363"
"95013","0","77","0"
"95014","63","62430","101"
"95020","443","63852","694"
"95030","32","13288","241"
"95032","52","26281","198"
"95035","196","77562","253"
"95037","207","51652","401"
"95046","43","6025","714"
"95050","157","39452","398"
"95051","165","58123","284"
"95053","0","3678","0"
"95054","116","24264","478"
"95070","48","31308","153"
"95110","150","20203","742"
"95111","512","62392","821"
"95112","362","61060","593"
"95113","27","1939","1392"
"95116","606","56481","1073"
"95117","200","29592","676"
"95118","105","32560","322"
"95119","30","10472","286"
"95120","92","37774","244"
"95121","155","38102","407"
"95122","572","57780","990"
"95123","291","67186","433"
"95124","115","51170","225"
"95125","199","53574","371"
"95126","182","35988","506"
"95127","564","65686","859"
"95128","155","37665","412"
"95129","68","39828","171"
"95130","38","14863","256"
"95131","98","31170","314"
"95132","121","41844","289"
"95133","148","28726","515"
"95134","67","27224","246"
"95135","33","22358","148"
"95136","249","47599","523"
"95138","76","20766","366"
"95139","24","7293","329"
"95140",,"115",
"95148","240","48854","491"
