"zipcode","cases","population","rate"
"94022","54","19378","279"
"94024","47","23961","196"
"94040","122","35845","340"
"94041","59","14394","410"
"94043","92","31488","292"
"94085","153","23612","648"
"94086","183","49630","369"
"94087","145","57219","253"
"94089","105","22313","471"
"94301","61","17191","355"
"94304","21","3902","538"
"94305","14","15730","89"
"94306","65","27549","236"
"95002","23","2146","1072"
"95008","227","46513","488"
"95013","0","77","0"
"95014","83","62430","133"
"95020","799","63852","1251"
"95030","39","13288","293"
"95032","59","26281","224"
"95035","328","77562","423"
"95037","341","51652","660"
"95046","57","6025","946"
"95050","225","39452","570"
"95051","239","58123","411"
"95053","0","3678","0"
"95054","163","24264","672"
"95070","59","31308","188"
"95110","281","20203","1391"
"95111","857","62392","1374"
"95112","590","61060","966"
"95113","39","1939","2011"
"95116","937","56481","1659"
"95117","306","29592","1034"
"95118","172","32560","528"
"95119","40","10472","382"
"95120","125","37774","331"
"95121","263","38102","690"
"95122","932","57780","1613"
"95123","440","67186","655"
"95124","171","51170","334"
"95125","290","53574","541"
"95126","304","35988","845"
"95127","844","65686","1285"
"95128","239","37665","635"
"95129","90","39828","226"
"95130","57","14863","384"
"95131","147","31170","472"
"95132","162","41844","387"
"95133","220","28726","766"
"95134","96","27224","353"
"95135","47","22358","210"
"95136","387","47599","813"
"95138","121","20766","583"
"95139","31","7293","425"
"95140",,"115",
"95148","375","48854","768"
