"zipcode","cases","population","rate"
"94022","1965","19378","10140"
"94024","2233","23961","9319"
"94040","4419","35845","12328"
"94041","1815","14394","12609"
"94043","3670","31488","11655"
"94085","3460","23612","14654"
"94086","5952","49630","11993"
"94087","6178","57219","10797"
"94089","3325","22313","14902"
"94301","1897","17191","11035"
"94304","535","3902","13711"
"94305","2052","15730","13045"
"94306","2831","27549","10276"
"95002","461","2146","21482"
"95008","7140","46513","15351"
"95013","0","77","0"
"95014","5299","62430","8488"
"95020","15949","63852","24978"
"95030","1564","13288","11770"
"95032","3416","26281","12998"
"95035","11880","77562","15317"
"95037","10252","51652","19848"
"95046","1491","6025","24747"
"95050","6774","39452","17170"
"95051","8318","58123","14311"
"95053","181","3678","4921"
"95054","4022","24264","16576"
"95070","3077","31308","9828"
"95110","5577","20203","27605"
"95111","16604","62392","26612"
"95112","12974","61060","21248"
"95113","852","1939","43940"
"95116","14434","56481","25555"
"95117","6038","29592","20404"
"95118","5952","32560","18280"
"95119","2129","10472","20330"
"95120","4785","37774","12667"
"95121","8838","38102","23196"
"95122","16145","57780","27942"
"95123","13621","67186","20274"
"95124","7109","51170","13893"
"95125","9620","53574","17956"
"95126","7293","35988","20265"
"95127","16582","65686","25244"
"95128","7159","37665","19007"
"95129","4487","39828","11266"
"95130","1856","14863","12487"
"95131","4860","31170","15592"
"95132","6519","41844","15579"
"95133","5604","28726","19508"
"95134","3969","27224","14579"
"95135","2463","22358","11016"
"95136","9443","47599","19839"
"95138","3252","20766","15660"
"95139","1188","7293","16290"
"95140","32","115","27826"
"95148","9798","48854","20056"
