"zipcode","cases","population","rate"
"94022","57","19378","294"
"94024","47","23961","196"
"94040","148","35845","413"
"94041","70","14394","486"
"94043","104","31488","330"
"94085","180","23612","762"
"94086","210","49630","423"
"94087","156","57219","273"
"94089","115","22313","515"
"94301","65","17191","378"
"94304","23","3902","589"
"94305","14","15730","89"
"94306","74","27549","269"
"95002","26","2146","1212"
"95008","250","46513","537"
"95013","0","77","0"
"95014","87","62430","139"
"95020","928","63852","1453"
"95030","43","13288","324"
"95032","87","26281","331"
"95035","381","77562","491"
"95037","412","51652","798"
"95046","66","6025","1095"
"95050","252","39452","639"
"95051","262","58123","451"
"95053","0","3678","0"
"95054","194","24264","800"
"95070","70","31308","224"
"95110","333","20203","1648"
"95111","959","62392","1537"
"95112","676","61060","1107"
"95113","44","1939","2269"
"95116","1026","56481","1817"
"95117","340","29592","1149"
"95118","194","32560","596"
"95119","43","10472","411"
"95120","135","37774","357"
"95121","293","38102","769"
"95122","1128","57780","1952"
"95123","511","67186","761"
"95124","186","51170","363"
"95125","348","53574","650"
"95126","342","35988","950"
"95127","971","65686","1478"
"95128","275","37665","730"
"95129","100","39828","251"
"95130","62","14863","417"
"95131","161","31170","517"
"95132","191","41844","456"
"95133","240","28726","835"
"95134","119","27224","437"
"95135","52","22358","233"
"95136","450","47599","945"
"95138","130","20766","626"
"95139","38","7293","521"
"95140",,"115","0"
"95148","427","48854","874"
