"zipcode","cases","population","rate"
"94022","191","19378","986"
"94024","182","23961","760"
"94040","694","35845","1936"
"94041","248","14394","1723"
"94043","416","31488","1321"
"94085","498","23612","2109"
"94086","743","49630","1497"
"94087","480","57219","839"
"94089","447","22313","2003"
"94301","205","17191","1192"
"94304","62","3902","1589"
"94305","49","15730","312"
"94306","254","27549","922"
"95002","101","2146","4706"
"95008","917","46513","1971"
"95013","0","77","0"
"95014","333","62430","533"
"95020","3511","63852","5499"
"95030","194","13288","1460"
"95032","328","26281","1248"
"95035","1455","77562","1876"
"95037","1519","51652","2941"
"95046","287","6025","4763"
"95050","904","39452","2291"
"95051","850","58123","1462"
"95053","0","3678","0"
"95054","479","24264","1974"
"95070","258","31308","824"
"95110","1118","20203","5534"
"95111","3384","62392","5424"
"95112","2205","61060","3611"
"95113","110","1939","5673"
"95116","3186","56481","5641"
"95117","996","29592","3366"
"95118","690","32560","2119"
"95119","232","10472","2215"
"95120","379","37774","1003"
"95121","1429","38102","3750"
"95122","3856","57780","6674"
"95123","1907","67186","2838"
"95124","666","51170","1302"
"95125","1254","53574","2341"
"95126","1117","35988","3104"
"95127","3370","65686","5130"
"95128","1049","37665","2785"
"95129","470","39828","1180"
"95130","195","14863","1312"
"95131","642","31170","2060"
"95132","885","41844","2115"
"95133","899","28726","3130"
"95134","403","27224","1480"
"95135","249","22358","1114"
"95136","1452","47599","3050"
"95138","469","20766","2258"
"95139","148","7293","2029"
"95140","0","115","0"
"95148","1406","48854","2878"
