"zipcode","cases","population","rate"
"94022","398","19378","2054"
"94024","454","23961","1895"
"94040","1303","35845","3635"
"94041","566","14394","3932"
"94043","968","31488","3074"
"94085","1133","23612","4798"
"94086","1820","49630","3667"
"94087","1298","57219","2268"
"94089","973","22313","4361"
"94301","427","17191","2484"
"94304","118","3902","3024"
"94305","144","15730","915"
"94306","569","27549","2065"
"95002","178","2146","8295"
"95008","1891","46513","4066"
"95013","0","77","0"
"95014","815","62430","1305"
"95020","7176","63852","11238"
"95030","369","13288","2777"
"95032","762","26281","2899"
"95035","3395","77562","4377"
"95037","3373","51652","6530"
"95046","606","6025","10058"
"95050","1985","39452","5031"
"95051","2042","58123","3513"
"95053","0","3678","0"
"95054","1055","24264","4348"
"95070","595","31308","1900"
"95110","2177","20203","10776"
"95111","6812","62392","10918"
"95112","4649","61060","7614"
"95113","275","1939","14183"
"95116","6631","56481","11740"
"95117","2259","29592","7634"
"95118","1570","32560","4822"
"95119","571","10472","5453"
"95120","850","37774","2250"
"95121","3304","38102","8671"
"95122","7968","57780","13790"
"95123","4410","67186","6564"
"95124","1653","51170","3230"
"95125","2873","53574","5363"
"95126","2271","35988","6310"
"95127","7088","65686","10791"
"95128","2455","37665","6518"
"95129","992","39828","2491"
"95130","493","14863","3317"
"95131","1438","31170","4613"
"95132","1977","41844","4725"
"95133","2105","28726","7328"
"95134","860","27224","3159"
"95135","607","22358","2715"
"95136","3032","47599","6370"
"95138","973","20766","4686"
"95139","321","7293","4401"
"95140","11","115","9565"
"95148","3235","48854","6622"
