"zipcode","cases","population","rate"
"94022","418","19378","2157"
"94024","471","23961","1966"
"94040","1352","35845","3772"
"94041","581","14394","4036"
"94043","1012","31488","3214"
"94085","1168","23612","4947"
"94086","1891","49630","3810"
"94087","1362","57219","2380"
"94089","1017","22313","4558"
"94301","445","17191","2589"
"94304","117","3902","2998"
"94305","157","15730","998"
"94306","599","27549","2174"
"95002","183","2146","8527"
"95008","1978","46513","4253"
"95013","0","77","0"
"95014","877","62430","1405"
"95020","7285","63852","11409"
"95030","386","13288","2905"
"95032","801","26281","3048"
"95035","3539","77562","4563"
"95037","3481","51652","6739"
"95046","619","6025","10274"
"95050","2080","39452","5272"
"95051","2126","58123","3658"
"95053","86","3678","2338"
"95054","1098","24264","4525"
"95070","623","31308","1990"
"95110","2243","20203","11102"
"95111","6954","62392","11146"
"95112","4807","61060","7873"
"95113","281","1939","14492"
"95116","6770","56481","11986"
"95117","2315","29592","7823"
"95118","1626","32560","4994"
"95119","603","10472","5758"
"95120","904","37774","2393"
"95121","3396","38102","8913"
"95122","8116","57780","14046"
"95123","4596","67186","6841"
"95124","1727","51170","3375"
"95125","2959","53574","5523"
"95126","2328","35988","6469"
"95127","7243","65686","11027"
"95128","2522","37665","6696"
"95129","1039","39828","2609"
"95130","513","14863","3452"
"95131","1492","31170","4787"
"95132","2041","41844","4878"
"95133","2173","28726","7565"
"95134","915","27224","3361"
"95135","636","22358","2845"
"95136","3136","47599","6588"
"95138","1004","20766","4835"
"95139","331","7293","4539"
"95140","12","115","10435"
"95148","3306","48854","6767"
