"zipcode","cases","population","rate"
"94022","64","19378","330"
"94024","57","23961","238"
"94040","185","35845","516"
"94041","85","14394","591"
"94043","139","31488","441"
"94085","228","23612","966"
"94086","246","49630","496"
"94087","175","57219","306"
"94089","126","22313","565"
"94301","74","17191","430"
"94304","27","3902","692"
"94305","18","15730","114"
"94306","93","27549","338"
"95002","29","2146","1351"
"95008","292","46513","628"
"95013","0","77","0"
"95014","98","62430","157"
"95020","1133","63852","1774"
"95030","44","13288","331"
"95032","109","26281","415"
"95035","446","77562","575"
"95037","488","51652","945"
"95046","80","6025","1328"
"95050","308","39452","781"
"95051","301","58123","518"
"95053","0","3678","0"
"95054","212","24264","874"
"95070","84","31308","268"
"95110","376","20203","1861"
"95111","1143","62392","1832"
"95112","783","61060","1282"
"95113","46","1939","2372"
"95116","1205","56481","2133"
"95117","400","29592","1352"
"95118","231","32560","709"
"95119","53","10472","506"
"95120","151","37774","400"
"95121","368","38102","966"
"95122","1335","57780","2310"
"95123","602","67186","896"
"95124","220","51170","430"
"95125","408","53574","762"
"95126","399","35988","1109"
"95127","1136","65686","1729"
"95128","329","37665","873"
"95129","113","39828","284"
"95130","70","14863","471"
"95131","186","31170","597"
"95132","236","41844","564"
"95133","297","28726","1034"
"95134","137","27224","503"
"95135","60","22358","268"
"95136","508","47599","1067"
"95138","144","20766","693"
"95139","47","7293","644"
"95140",,"115","0"
"95148","489","48854","1001"
