"zipcode","cases","population","rate"
"94022","58","19378","299"
"94024","50","23961","209"
"94040","165","35845","460"
"94041","79","14394","549"
"94043","116","31488","368"
"94085","203","23612","860"
"94086","230","49630","463"
"94087","169","57219","295"
"94089","120","22313","538"
"94301","71","17191","413"
"94304","23","3902","589"
"94305","17","15730","108"
"94306","83","27549","301"
"95002","27","2146","1258"
"95008","278","46513","598"
"95013","0","77","0"
"95014","91","62430","146"
"95020","1034","63852","1619"
"95030","44","13288","331"
"95032","94","26281","358"
"95035","417","77562","538"
"95037","449","51652","869"
"95046","68","6025","1129"
"95050","278","39452","705"
"95051","285","58123","490"
"95053","0","3678","0"
"95054","203","24264","837"
"95070","74","31308","236"
"95110","354","20203","1752"
"95111","1048","62392","1680"
"95112","727","61060","1191"
"95113","45","1939","2321"
"95116","1119","56481","1981"
"95117","357","29592","1206"
"95118","212","32560","651"
"95119","47","10472","449"
"95120","144","37774","381"
"95121","322","38102","845"
"95122","1234","57780","2136"
"95123","560","67186","834"
"95124","200","51170","391"
"95125","379","53574","707"
"95126","372","35988","1034"
"95127","1069","65686","1627"
"95128","307","37665","815"
"95129","104","39828","261"
"95130","66","14863","444"
"95131","175","31170","561"
"95132","215","41844","514"
"95133","262","28726","912"
"95134","128","27224","470"
"95135","57","22358","255"
"95136","478","47599","1004"
"95138","134","20766","645"
"95139","41","7293","562"
"95140","0","115","0"
"95148","455","48854","931"
