"zipcode","cases","population","rate"
"94022","393","19378","2028"
"94024","450","23961","1878"
"94040","1289","35845","3596"
"94041","563","14394","3911"
"94043","952","31488","3023"
"94085","1127","23612","4773"
"94086","1787","49630","3601"
"94087","1272","57219","2223"
"94089","964","22313","4320"
"94301","421","17191","2449"
"94304","118","3902","3024"
"94305","141","15730","896"
"94306","562","27549","2040"
"95002","177","2146","8248"
"95008","1875","46513","4031"
"95013","0","77","0"
"95014","807","62430","1293"
"95020","7127","63852","11162"
"95030","359","13288","2702"
"95032","751","26281","2858"
"95035","3349","77562","4318"
"95037","3336","51652","6459"
"95046","597","6025","9909"
"95050","1950","39452","4943"
"95051","2003","58123","3446"
"95053","0","3678","0"
"95054","1035","24264","4266"
"95070","590","31308","1885"
"95110","2162","20203","10701"
"95111","6740","62392","10803"
"95112","4609","61060","7548"
"95113","267","1939","13770"
"95116","6569","56481","11630"
"95117","2239","29592","7566"
"95118","1555","32560","4776"
"95119","560","10472","5348"
"95120","843","37774","2232"
"95121","3254","38102","8540"
"95122","7880","57780","13638"
"95123","4361","67186","6491"
"95124","1644","51170","3213"
"95125","2847","53574","5314"
"95126","2255","35988","6266"
"95127","7020","65686","10687"
"95128","2421","37665","6428"
"95129","977","39828","2453"
"95130","488","14863","3283"
"95131","1407","31170","4514"
"95132","1942","41844","4641"
"95133","2071","28726","7209"
"95134","846","27224","3108"
"95135","602","22358","2693"
"95136","3013","47599","6330"
"95138","958","20766","4613"
"95139","316","7293","4333"
"95140","11","115","9565"
"95148","3200","48854","6550"
