"zipcode","cases","population","rate"
"94022","291","19378","1502"
"94024","310","23961","1294"
"94040","948","35845","2645"
"94041","371","14394","2577"
"94043","617","31488","1959"
"94085","751","23612","3181"
"94086","1212","49630","2442"
"94087","855","57219","1494"
"94089","662","22313","2967"
"94301","299","17191","1739"
"94304","88","3902","2255"
"94305","91","15730","579"
"94306","359","27549","1303"
"95002","135","2146","6291"
"95008","1320","46513","2838"
"95013","0","77","0"
"95014","585","62430","937"
"95020","5138","63852","8047"
"95030","264","13288","1987"
"95032","517","26281","1967"
"95035","2307","77562","2974"
"95037","2297","51652","4447"
"95046","435","6025","7220"
"95050","1322","39452","3351"
"95051","1310","58123","2254"
"95053","0","3678","0"
"95054","733","24264","3021"
"95070","414","31308","1322"
"95110","1589","20203","7865"
"95111","4838","62392","7754"
"95112","3288","61060","5385"
"95113","159","1939","8200"
"95116","4654","56481","8240"
"95117","1569","29592","5302"
"95118","1100","32560","3378"
"95119","386","10472","3686"
"95120","572","37774","1514"
"95121","2330","38102","6115"
"95122","5649","57780","9777"
"95123","2988","67186","4447"
"95124","1092","51170","2134"
"95125","1924","53574","3591"
"95126","1613","35988","4482"
"95127","4899","65686","7458"
"95128","1729","37665","4590"
"95129","686","39828","1722"
"95130","327","14863","2200"
"95131","995","31170","3192"
"95132","1304","41844","3116"
"95133","1363","28726","4745"
"95134","563","27224","2068"
"95135","419","22358","1874"
"95136","2177","47599","4574"
"95138","669","20766","3222"
"95139","212","7293","2907"
"95140","0","115","0"
"95148","2137","48854","4374"
