"zipcode","cases","population","rate"
"94022","345","19378","1780"
"94024","369","23961","1540"
"94040","1118","35845","3119"
"94041","478","14394","3321"
"94043","811","31488","2576"
"94085","956","23612","4049"
"94086","1530","49630","3083"
"94087","1086","57219","1898"
"94089","870","22313","3899"
"94301","379","17191","2205"
"94304","113","3902","2896"
"94305","122","15730","776"
"94306","469","27549","1702"
"95002","154","2146","7176"
"95008","1645","46513","3537"
"95013","0","77","0"
"95014","701","62430","1123"
"95020","6279","63852","9834"
"95030","306","13288","2303"
"95032","616","26281","2344"
"95035","2915","77562","3758"
"95037","2849","51652","5516"
"95046","527","6025","8747"
"95050","1655","39452","4195"
"95051","1687","58123","2902"
"95053","0","3678","0"
"95054","910","24264","3750"
"95070","498","31308","1591"
"95110","1929","20203","9548"
"95111","5949","62392","9535"
"95112","4043","61060","6621"
"95113","218","1939","11243"
"95116","5850","56481","10357"
"95117","1983","29592","6701"
"95118","1380","32560","4238"
"95119","486","10472","4641"
"95120","721","37774","1909"
"95121","2887","38102","7577"
"95122","6985","57780","12089"
"95123","3836","67186","5710"
"95124","1400","51170","2736"
"95125","2409","53574","4497"
"95126","1953","35988","5427"
"95127","6197","65686","9434"
"95128","2127","37665","5647"
"95129","875","39828","2197"
"95130","430","14863","2893"
"95131","1242","31170","3985"
"95132","1672","41844","3996"
"95133","1744","28726","6071"
"95134","717","27224","2634"
"95135","543","22358","2429"
"95136","2657","47599","5582"
"95138","817","20766","3934"
"95139","285","7293","3908"
"95140","0","115","0"
"95148","2736","48854","5600"
