"zipcode","cases","population","rate"
"94022","1798","19378","9279"
"94024","2071","23961","8643"
"94040","4156","35845","11594"
"94041","1708","14394","11866"
"94043","3443","31488","10934"
"94085","3290","23612","13934"
"94086","5667","49630","11418"
"94087","5759","57219","10065"
"94089","3194","22313","14315"
"94301","1780","17191","10354"
"94304","495","3902","12686"
"94305","1876","15730","11926"
"94306","2640","27549","9583"
"95002","454","2146","21156"
"95008","6860","46513","14749"
"95013","0","77","0"
"95014","4900","62430","7849"
"95020","15596","63852","24425"
"95030","1477","13288","11115"
"95032","3241","26281","12332"
"95035","11281","77562","14544"
"95037","9926","51652","19217"
"95046","1461","6025","24249"
"95050","6501","39452","16478"
"95051","7946","58123","13671"
"95053","167","3678","4541"
"95054","3825","24264","15764"
"95070","2810","31308","8975"
"95110","5408","20203","26768"
"95111","16134","62392","25859"
"95112","12569","61060","20585"
"95113","827","1939","42651"
"95116","14084","56481","24936"
"95117","5855","29592","19786"
"95118","5678","32560","17439"
"95119","2044","10472","19519"
"95120","4525","37774","11979"
"95121","8473","38102","22238"
"95122","15739","57780","27240"
"95123","13096","67186","19492"
"95124","6768","51170","13226"
"95125","9257","53574","17279"
"95126","6993","35988","19431"
"95127","16170","65686","24617"
"95128","6924","37665","18383"
"95129","4189","39828","10518"
"95130","1756","14863","11815"
"95131","4605","31170","14774"
"95132","6216","41844","14855"
"95133","5371","28726","18697"
"95134","3736","27224","13723"
"95135","2320","22358","10377"
"95136","9087","47599","19091"
"95138","3093","20766","14895"
"95139","1152","7293","15796"
"95140","31","115","26957"
"95148","9406","48854","19253"
