"zipcode","cases","population","rate"
"94022","347","19378","1791"
"94024","375","23961","1565"
"94040","1148","35845","3203"
"94041","490","14394","3404"
"94043","839","31488","2665"
"94085","994","23612","4210"
"94086","1580","49630","3184"
"94087","1128","57219","1971"
"94089","885","22313","3966"
"94301","390","17191","2269"
"94304","113","3902","2896"
"94305","124","15730","788"
"94306","495","27549","1797"
"95002","159","2146","7409"
"95008","1692","46513","3638"
"95013","0","77","0"
"95014","719","62430","1152"
"95020","6447","63852","10097"
"95030","318","13288","2393"
"95032","650","26281","2473"
"95035","3021","77562","3895"
"95037","2925","51652","5663"
"95046","545","6025","9046"
"95050","1713","39452","4342"
"95051","1751","58123","3013"
"95053","0","3678","0"
"95054","951","24264","3919"
"95070","519","31308","1658"
"95110","1999","20203","9895"
"95111","6117","62392","9804"
"95112","4164","61060","6820"
"95113","232","1939","11965"
"95116","5995","56481","10614"
"95117","2040","29592","6894"
"95118","1427","32560","4383"
"95119","505","10472","4822"
"95120","746","37774","1975"
"95121","2961","38102","7771"
"95122","7182","57780","12430"
"95123","3972","67186","5912"
"95124","1446","51170","2826"
"95125","2527","53574","4717"
"95126","2011","35988","5588"
"95127","6354","65686","9673"
"95128","2200","37665","5841"
"95129","903","39828","2267"
"95130","440","14863","2960"
"95131","1283","31170","4116"
"95132","1704","41844","4072"
"95133","1804","28726","6280"
"95134","738","27224","2711"
"95135","552","22358","2469"
"95136","2748","47599","5773"
"95138","857","20766","4127"
"95139","295","7293","4045"
"95140","0","115","0"
"95148","2832","48854","5797"
