"zipcode","cases","population","rate"
"94022","54","19378","279"
"94024","47","23961","196"
"94040","122","35845","340"
"94041","58","14394","403"
"94043","91","31488","289"
"94085","153","23612","648"
"94086","181","49630","365"
"94087","145","57219","253"
"94089","104","22313","466"
"94301","60","17191","349"
"94304","21","3902","538"
"94305","14","15730","89"
"94306","65","27549","236"
"95002","23","2146","1072"
"95008","222","46513","477"
"95013","0","77","0"
"95014","83","62430","133"
"95020","796","63852","1247"
"95030","39","13288","293"
"95032","58","26281","221"
"95035","322","77562","415"
"95037","337","51652","652"
"95046","57","6025","946"
"95050","225","39452","570"
"95051","239","58123","411"
"95053","0","3678","0"
"95054","160","24264","659"
"95070","59","31308","188"
"95110","275","20203","1361"
"95111","843","62392","1351"
"95112","582","61060","953"
"95113","38","1939","1960"
"95116","937","56481","1659"
"95117","301","29592","1017"
"95118","170","32560","522"
"95119","40","10472","382"
"95120","129","37774","342"
"95121","261","38102","685"
"95122","921","57780","1594"
"95123","435","67186","647"
"95124","171","51170","334"
"95125","289","53574","539"
"95126","302","35988","839"
"95127","839","65686","1277"
"95128","236","37665","627"
"95129","91","39828","228"
"95130","57","14863","384"
"95131","145","31170","465"
"95132","160","41844","382"
"95133","216","28726","752"
"95134","94","27224","345"
"95135","47","22358","210"
"95136","383","47599","805"
"95138","114","20766","549"
"95139","32","7293","439"
"95140",,"115",
"95148","374","48854","766"
