"zipcode","cases","population","rate"
"94022","253","19378","1306"
"94024","292","23961","1219"
"94040","892","35845","2488"
"94041","339","14394","2355"
"94043","561","31488","1782"
"94085","692","23612","2931"
"94086","1115","49630","2247"
"94087","793","57219","1386"
"94089","619","22313","2774"
"94301","276","17191","1605"
"94304","90","3902","2307"
"94305","65","15730","413"
"94306","342","27549","1241"
"95002","124","2146","5778"
"95008","1211","46513","2604"
"95013","0","77","0"
"95014","535","62430","857"
"95020","4829","63852","7563"
"95030","255","13288","1919"
"95032","481","26281","1830"
"95035","2103","77562","2711"
"95037","2135","51652","4133"
"95046","415","6025","6888"
"95050","1248","39452","3163"
"95051","1213","58123","2087"
"95053","0","3678","0"
"95054","699","24264","2881"
"95070","386","31308","1233"
"95110","1479","20203","7321"
"95111","4559","62392","7307"
"95112","3071","61060","5029"
"95113","143","1939","7375"
"95116","4399","56481","7788"
"95117","1451","29592","4903"
"95118","1002","32560","3077"
"95119","355","10472","3390"
"95120","524","37774","1387"
"95121","2193","38102","5756"
"95122","5334","57780","9232"
"95123","2789","67186","4151"
"95124","995","51170","1944"
"95125","1794","53574","3349"
"95126","1509","35988","4193"
"95127","4609","65686","7017"
"95128","1625","37665","4314"
"95129","652","39828","1637"
"95130","296","14863","1992"
"95131","924","31170","2964"
"95132","1218","41844","2911"
"95133","1276","28726","4442"
"95134","525","27224","1928"
"95135","394","22358","1762"
"95136","2019","47599","4242"
"95138","622","20766","2995"
"95139","196","7293","2688"
"95140","0","115","0"
"95148","1992","48854","4077"
