"zipcode","cases","population","rate"
"94022","551","19378","2843"
"94024","580","23961","2421"
"94040","1599","35845","4461"
"94041","712","14394","4947"
"94043","1320","31488","4192"
"94085","1405","23612","5950"
"94086","2334","49630","4703"
"94087","1769","57219","3092"
"94089","1238","22313","5548"
"94301","545","17191","3170"
"94304","142","3902","3639"
"94305","236","15730","1500"
"94306","807","27549","2929"
"95002","230","2146","10718"
"95008","2596","46513","5581"
"95013","0","77","0"
"95014","1162","62430","1861"
"95020","8379","63852","13123"
"95030","517","13288","3891"
"95032","1035","26281","3938"
"95035","4318","77562","5567"
"95037","4402","51652","8522"
"95046","733","6025","12166"
"95050","2609","39452","6613"
"95051","2770","58123","4766"
"95053","45","3678","1223"
"95054","1332","24264","5490"
"95070","824","31308","2632"
"95110","2587","20203","12805"
"95111","8043","62392","12891"
"95112","5854","61060","9587"
"95113","356","1939","18360"
"95116","7700","56481","13633"
"95117","2758","29592","9320"
"95118","2106","32560","6468"
"95119","785","10472","7496"
"95120","1295","37774","3428"
"95121","3934","38102","10325"
"95122","8953","57780","15495"
"95123","5625","67186","8372"
"95124","2400","51170","4690"
"95125","3767","53574","7031"
"95126","2888","35988","8025"
"95127","8377","65686","12753"
"95128","3060","37665","8124"
"95129","1310","39828","3289"
"95130","667","14863","4488"
"95131","1770","31170","5679"
"95132","2431","41844","5810"
"95133","2476","28726","8619"
"95134","1183","27224","4345"
"95135","806","22358","3605"
"95136","3857","47599","8103"
"95138","1237","20766","5957"
"95139","430","7293","5896"
"95140","14","115","12174"
"95148","3901","48854","7985"
