"zipcode","cases","population","rate"
"94022","354","19378","1827"
"94024","391","23961","1632"
"94040","1184","35845","3303"
"94041","499","14394","3467"
"94043","855","31488","2715"
"94085","1021","23612","4324"
"94086","1612","49630","3248"
"94087","1153","57219","2015"
"94089","896","22313","4016"
"94301","398","17191","2315"
"94304","114","3902","2922"
"94305","129","15730","820"
"94306","508","27549","1844"
"95002","166","2146","7735"
"95008","1721","46513","3700"
"95013","0","77","0"
"95014","734","62430","1176"
"95020","6548","63852","10255"
"95030","320","13288","2408"
"95032","666","26281","2534"
"95035","3076","77562","3966"
"95037","3006","51652","5820"
"95046","556","6025","9228"
"95050","1765","39452","4474"
"95051","1786","58123","3073"
"95053","0","3678","0"
"95054","969","24264","3994"
"95070","529","31308","1690"
"95110","2026","20203","10028"
"95111","6214","62392","9960"
"95112","4253","61060","6965"
"95113","235","1939","12120"
"95116","6105","56481","10809"
"95117","2070","29592","6995"
"95118","1456","32560","4472"
"95119","517","10472","4937"
"95120","771","37774","2041"
"95121","3015","38102","7913"
"95122","7300","57780","12634"
"95123","4029","67186","5997"
"95124","1474","51170","2881"
"95125","2574","53574","4805"
"95126","2048","35988","5691"
"95127","6466","65686","9844"
"95128","2236","37665","5937"
"95129","915","39828","2297"
"95130","444","14863","2987"
"95131","1309","31170","4200"
"95132","1733","41844","4142"
"95133","1846","28726","6426"
"95134","747","27224","2744"
"95135","562","22358","2514"
"95136","2785","47599","5851"
"95138","871","20766","4194"
"95139","300","7293","4114"
"95140","0","115","0"
"95148","2896","48854","5928"
