"zipcode","cases","population","rate"
"94022","2534","19378","13077"
"94024","2814","23961","11744"
"94040","5462","35845","15238"
"94041","2208","14394","15340"
"94043","4520","31488","14355"
"94085","4280","23612","18126"
"94086","7471","49630","15053"
"94087","7786","57219","13607"
"94089","4108","22313","18411"
"94301","2449","17191","14246"
"94304","691","3902","17709"
"94305","577","15730","3668"
"94306","3803","27549","13804"
"95002","562","2146","26188"
"95008","8662","46513","18623"
"95013","30","77","38961"
"95014","7189","62430","11515"
"95020","18593","63852","29119"
"95030","1581","13288","11898"
"95032","4146","26281","15776"
"95035","14818","77562","19105"
"95037","12181","51652","23583"
"95046","725","6025","12033"
"95050","8151","39452","20661"
"95051","10423","58123","17933"
"95053","193","3678","5247"
"95054","5065","24264","20875"
"95070","3926","31308","12540"
"95110","6533","20203","32337"
"95111","19929","62392","31942"
"95112","15429","61060","25269"
"95113","1009","1939","52037"
"95116","16829","56481","29796"
"95117","6988","29592","23614"
"95118","7094","32560","21787"
"95119","2632","10472","25134"
"95120","5866","37774","15529"
"95121","10846","38102","28466"
"95122","19164","57780","33167"
"95123","16602","67186","24711"
"95124","8623","51170","16852"
"95125","11589","53574","21632"
"95126","8695","35988","24161"
"95127","19434","65686","29586"
"95128","8592","37665","22812"
"95129","5888","39828","14784"
"95130","2297","14863","15454"
"95131","6153","31170","19740"
"95132","8108","41844","19377"
"95133","6897","28726","24010"
"95134","5066","27224","18609"
"95135","3211","22358","14362"
"95136","11486","47599","24131"
"95138","4035","20766","19431"
"95139","1478","7293","20266"
"95140","37","115","32174"
"95148","12095","48854","24757"
