"zipcode","cases","population","rate"
"94022","353","19378","1822"
"94024","389","23961","1623"
"94040","1177","35845","3284"
"94041","495","14394","3439"
"94043","855","31488","2715"
"94085","1014","23612","4294"
"94086","1603","49630","3230"
"94087","1143","57219","1998"
"94089","893","22313","4002"
"94301","396","17191","2304"
"94304","114","3902","2922"
"94305","128","15730","814"
"94306","502","27549","1822"
"95002","164","2146","7642"
"95008","1712","46513","3681"
"95013","0","77","0"
"95014","732","62430","1173"
"95020","6527","63852","10222"
"95030","320","13288","2408"
"95032","661","26281","2515"
"95035","3060","77562","3945"
"95037","2984","51652","5777"
"95046","553","6025","9178"
"95050","1752","39452","4441"
"95051","1771","58123","3047"
"95053","0","3678","0"
"95054","966","24264","3981"
"95070","529","31308","1690"
"95110","2023","20203","10013"
"95111","6196","62392","9931"
"95112","4231","61060","6929"
"95113","235","1939","12120"
"95116","6091","56481","10784"
"95117","2066","29592","6982"
"95118","1448","32560","4447"
"95119","514","10472","4908"
"95120","763","37774","2020"
"95121","3008","38102","7895"
"95122","7273","57780","12587"
"95123","4023","67186","5988"
"95124","1469","51170","2871"
"95125","2559","53574","4777"
"95126","2037","35988","5660"
"95127","6441","65686","9806"
"95128","2224","37665","5905"
"95129","912","39828","2290"
"95130","441","14863","2967"
"95131","1307","31170","4193"
"95132","1727","41844","4127"
"95133","1841","28726","6409"
"95134","746","27224","2740"
"95135","561","22358","2509"
"95136","2779","47599","5838"
"95138","866","20766","4170"
"95139","299","7293","4100"
"95140","0","115","0"
"95148","2879","48854","5893"
