"zipcode","cases","population","rate"
"94022","131","19378","676"
"94024","110","23961","459"
"94040","392","35845","1094"
"94041","172","14394","1195"
"94043","277","31488","880"
"94085","358","23612","1516"
"94086","494","49630","995"
"94087","294","57219","514"
"94089","256","22313","1147"
"94301","143","17191","832"
"94304","33","3902","846"
"94305","42","15730","267"
"94306","156","27549","566"
"95002","55","2146","2563"
"95008","553","46513","1189"
"95013","0","77","0"
"95014","213","62430","341"
"95020","2238","63852","3505"
"95030","97","13288","730"
"95032","216","26281","822"
"95035","850","77562","1096"
"95037","911","51652","1764"
"95046","158","6025","2622"
"95050","603","39452","1528"
"95051","559","58123","962"
"95053","0","3678","0"
"95054","313","24264","1290"
"95070","190","31308","607"
"95110","757","20203","3747"
"95111","2082","62392","3337"
"95112","1385","61060","2268"
"95113","74","1939","3816"
"95116","2096","56481","3711"
"95117","697","29592","2355"
"95118","444","32560","1364"
"95119","111","10472","1060"
"95120","267","37774","707"
"95121","749","38102","1966"
"95122","2399","57780","4152"
"95123","1146","67186","1706"
"95124","428","51170","836"
"95125","827","53574","1544"
"95126","738","35988","2051"
"95127","2120","65686","3227"
"95128","573","37665","1521"
"95129","231","39828","580"
"95130","123","14863","828"
"95131","366","31170","1174"
"95132","495","41844","1183"
"95133","558","28726","1942"
"95134","262","27224","962"
"95135","130","22358","581"
"95136","930","47599","1954"
"95138","275","20766","1324"
"95139","84","7293","1152"
"95140","0","115","0"
"95148","793","48854","1623"
