"zipcode","cases","population","rate"
"94022","402","19378","2075"
"94024","460","23961","1920"
"94040","1313","35845","3663"
"94041","568","14394","3946"
"94043","983","31488","3122"
"94085","1137","23612","4815"
"94086","1835","49630","3697"
"94087","1310","57219","2289"
"94089","982","22313","4401"
"94301","433","17191","2519"
"94304","117","3902","2998"
"94305","147","15730","935"
"94306","575","27549","2087"
"95002","180","2146","8388"
"95008","1913","46513","4113"
"95013","0","77","0"
"95014","825","62430","1321"
"95020","7202","63852","11279"
"95030","371","13288","2792"
"95032","766","26281","2915"
"95035","3422","77562","4412"
"95037","3410","51652","6602"
"95046","610","6025","10124"
"95050","2000","39452","5069"
"95051","2071","58123","3563"
"95053","0","3678","0"
"95054","1065","24264","4389"
"95070","603","31308","1926"
"95110","2193","20203","10855"
"95111","6849","62392","10977"
"95112","4681","61060","7666"
"95113","274","1939","14131"
"95116","6672","56481","11813"
"95117","2269","29592","7668"
"95118","1579","32560","4850"
"95119","578","10472","5519"
"95120","856","37774","2266"
"95121","3322","38102","8719"
"95122","8009","57780","13861"
"95123","4463","67186","6643"
"95124","1669","51170","3262"
"95125","2884","53574","5383"
"95126","2287","35988","6355"
"95127","7122","65686","10842"
"95128","2468","37665","6553"
"95129","997","39828","2503"
"95130","497","14863","3344"
"95131","1455","31170","4668"
"95132","1991","41844","4758"
"95133","2126","28726","7401"
"95134","867","27224","3185"
"95135","610","22358","2728"
"95136","3058","47599","6425"
"95138","981","20766","4724"
"95139","327","7293","4484"
"95140","11","115","9565"
"95148","3248","48854","6648"
